,node,cluster
672,Ga0187907_10147408::0:3280,3
673,Ga0318466_10033298::0:22379,NA
674,Ga0307249_10025963::0:22379,NA
675,Ga0302102_10012545::0:10625,NA
676,Ga0257091_10015145::0:17998,NA
677,Ga0257090_10015176::0:17347,NA
678,Ga0257089_10009937::0:21653,NA
679,Ga0257077_10005547::7542:40005,NA
680,Ga0257076_10005401::0:32821,NA
681,Ga0216347_10052442::0:3080,NA
682,Ga0216345_10055988::0:3118,NA
683,Ga0216342_10017653::0:13276,NA
684,Ga0216341_10123822::0:2568,NA
685,Ga0216339_10028648::0:8694,NA
686,Ga0187911_10002372::0:31342,NA
687,Ga0187910_10015048::0:19107,NA
688,Ga0187909_10012672::0:18010,NA
689,Ga0187908_10004746::6963:37306,NA
690,Ga0187907_10019107::0:15040,NA
691,Ga0187903_10008810::0:11807,NA
692,Ga0187902_10018910::0:7810,NA
693,Ga0187901_10016017::0:8277,NA
694,Ga0307249_10106409::0:10111,NA
695,Ga0302102_10008787::0:13306,NA
696,Ga0187901_10006545::0:14442,NA
697,OLQT01000042.1::0:39284,NA
698,Ga0326512_10005633::0:9072,3
699,Ga0216345_10043162::0:3682,3
700,Ga0318466_10008507::30479:70479,NA
701,Ga0307249_10008744::2701:42701,NA
702,Ga0302102_10000518::30420:70420,NA
703,Ga0257091_10002123::2876:42876,NA
704,Ga0257090_10002030::2701:42701,NA
705,Ga0257089_10001756::30479:70479,NA
706,Ga0257077_10002115::30479:70479,NA
707,Ga0257076_10001787::2701:42701,NA
708,Ga0216347_10000465::28850:68850,NA
709,Ga0216346_10000830::0:26388,NA
710,Ga0216345_10000482::2878:42878,NA
711,Ga0216342_10001776::2701:42701,NA
712,Ga0216341_10001603::30479:70479,NA
713,Ga0216340_10001894::2876:42876,NA
714,Ga0216339_10001674::2701:42701,NA
715,Ga0187911_10002439::8254:48254,NA
716,Ga0187910_10002873::8255:48255,NA
717,Ga0187909_10002312::8255:48255,NA
718,Ga0187908_10002587::8255:48255,NA
719,Ga0187907_10002811::8255:48255,NA
720,Ga0187906_1003767::0:8339,NA
721,Ga0187903_10000694::2872:42872,NA
722,Ga0187901_10000703::2872:42872,NA
723,Ga0252455_10048229::0:2922,NA
724,Ga0187899_10052885::0:2739,NA
725,Ga0318466_10010611::22236:62236,3
726,Ga0307249_10005663::52408:92408,3
727,Ga0302102_10005897::0:16951,3
728,Ga0257077_10027100::0:11756,3
729,Ga0252455_10019037::0:5189,3
730,Ga0216347_10004073::0:17771,3
731,Ga0216346_10002910::1880:23925,3
732,Ga0216340_10073128::0:4568,3
733,Ga0187910_10029307::0:11726,3
734,Ga0187903_10000647::0:35830,3
735,Ga0187902_10005357::0:17210,3
736,Ga0187901_10001865::0:30600,3
737,Ga0187899_10021327::0:4574,3
738,JEOB01000002.1::1066952:1106952,NA
739,JAGS01000001.1::334657:374657,NA
740,Ga0307245_1147216::0:31899,NA
741,Ga0257072_1000454::5563:45563,NA
742,Ga0257071_1000377::5563:45563,NA
743,Ga0257070_1000357::5563:45563,NA
744,Ga0257069_1000286::5563:45563,NA
745,Ga0257068_1000315::5563:45563,NA
746,Ga0257067_1000355::5563:45563,NA
747,Ga0214520_100421::52424:92424,NA
748,Ga0214519_100246::5613:45613,NA
749,Ga0214508_1000324::5613:45613,NA
750,Ga0214507_100306::52424:92424,NA
751,Ga0214506_1000432::0:31899,NA
752,Ga0187897_1001123::0:28615,NA
753,Ga0187896_1000261::52420:84481,NA
754,OCTX011105417.1::0:5005,NA
755,OCTW011458490.1::0:4286,NA
756,JHYT01000052.1::0:30188,NA
757,Ga0307245_1526990::0:13491,NA
758,Ga0187895_1002425::0:13335,NA
759,Ga0307245_1652390::0:27632,NA
760,Ga0257072_1001645::0:27779,NA
761,Ga0257071_1001432::0:27779,NA
762,Ga0257070_1001459::0:27632,NA
763,Ga0257069_1001024::0:27779,NA
764,Ga0257068_1001037::0:30722,NA
765,Ga0257067_1001242::0:27779,NA
766,Ga0214520_101446::0:27879,NA
767,Ga0214519_100903::0:25961,NA
768,Ga0214518_100709::0:50677,NA
769,Ga0214508_1001166::0:25961,NA
770,Ga0214507_100940::0:25961,NA
771,Ga0214506_1000521::30432:70432,NA
772,Ga0187897_1001171::0:27632,NA
773,Ga0187896_1001074::0:27632,NA
774,Ga0187895_1000887::0:35552,NA
775,Ga0307245_1220308::35275:75275,NA
776,Ga0187895_1000031::0:21923,NA
777,Ga0187893_10001564::20391:54478,NA
778,Ga0187892_10002269::0:33919,NA
779,Ga0211562_1013493::0:2120,NA
780,Ga0187827_10085827::0:2374,NA
781,Ga0180438_10014466::0:9126,NA
782,Ga0180437_10019977::0:7337,NA
783,Ga0224495_10007516::0:6025,NA
784,Ga0180438_10052763::0:3833,NA
785,Ga0180437_10018060::0:7850,NA
786,Ga0180433_10068492::0:3191,NA
787,Ga0180434_10000109::75341:115341,NA
788,Ga0180433_10000155::11477:51477,NA
789,QMVG01000004.1::39238:79238,NA
790,Ga0180300_10000008::39238:79238,NA
791,OCTW011005997.1::0:1131,NA
792,Ga0179934_1207123::0:3264,NA
793,Ga0265293_10033052::0:5287,NA
794,Ga0172382_10075622::0:3202,NA
795,Ga0172381_10084787::0:2646,NA
796,Ga0172381_10026158::0:5238,NA
797,Ga0172373_10105316::0:2118,NA
798,Ga0172372_10139211::0:1945,NA
799,Ga0172376_10031915::0:4528,NA
800,Ga0172372_10003694::2012:22277,NA
801,Ga0172375_10000392::24484:64484,NA
802,Ga0172371_10002804::5651:27413,NA
803,Ga0172370_10001182::0:32509,NA
804,Ga0172369_10000330::24484:64484,NA
805,Ga0172368_10000307::24484:64484,NA
806,Ga0209609_10031579::0:2217,NA
807,Ga0172365_10249542::0:1070,NA
808,Ga0172366_10018111::0:5287,NA
809,Ga0172364_10018773::0:5289,NA
810,Ga0172376_10003929::0:17244,NA
811,Ga0172373_10012783::0:9789,NA
812,Ga0172372_10003709::0:22241,NA
813,Ga0172366_10012873::0:6381,NA
814,Ga0172365_10007802::0:7908,NA
815,Ga0172364_10006689::0:9156,NA
816,Ga0172363_10006595::0:9346,NA
817,Ga0172362_10003427::0:13680,NA
818,Ga0172376_10032469::0:4475,NA
819,Ga0172367_10014083::0:8109,NA
820,Ga0172362_10078246::0:2518,NA
821,Ga0169931_10023208::0:7763,NA
822,Ga0209442_1000209::8572:35959,NA
823,Ga0209354_10000573::0:17288,NA
824,Ga0209353_10000060::11288:51288,NA
825,Ga0194134_10000325::26148:66148,NA
826,Ga0194133_10001175::17342:48152,NA
827,Ga0194130_10001054::15914:46724,NA
828,Ga0194129_10001413::15931:39552,NA
829,Ga0194124_10015273::0:5735,NA
830,Ga0194123_10000985::0:30444,NA
831,Ga0194122_10000897::0:23200,NA
832,Ga0194119_10001208::0:31312,NA
833,Ga0194118_10000874::0:30922,NA
834,Ga0194115_10002307::0:22873,NA
835,Ga0169931_10001289::14766:41466,NA
836,OATT01003095.1::0:4395,NA
837,Ga0169781_104370::0:4602,NA
838,OHFE01005380.1::0:2469,32
839,OHAY01012645.1::0:3257,32
840,OBYG01006916.1::0:2769,32
841,Ga0209512_1001693::0:23175,NA
842,Ga0172362_10069449::0:2698,NA
843,Ga0164318_10106413::0:2587,NA
844,Ga0163155_10001456::0:28663,NA
845,Ga0163150_10033244::0:4259,NA
846,NODE_13299_length_12535_cov_11.383448::0:12535,NA
847,Ga0163149_10007386::0:11087,NA
848,Ga0163148_10001043::0:28972,NA
849,Ga0163147_10088337::0:2111,NA
850,Ga0163144_10134374::0:3731,NA
851,MHAG01000117.1::0:9536,NA
852,Ga0154750_1117::0:9536,NA
853,Ga0139362_1034588::0:4337,NA
854,Ga0139362_1017333::0:7277,NA
855,Ga0139311_1014833::0:5163,NA
856,Ga0302048_1774708::0:656,NA
857,Ga0138320_1411038::0:656,NA
858,Ga0138319_1174121::0:656,NA
859,Ga0138315_1774708::0:656,NA
860,Ga0138314_1380566::0:656,NA
861,Ga0272448_1032384::0:4352,NA
862,Ga0137716_10067410::0:3165,NA
863,Ga0172370_10004530::0:18550,NA
864,Ga0172369_10000737::0:20003,NA
865,Ga0137716_10038387::0:5344,NA
866,Ga0212121_10062191::0:3012,NA
867,Ga0209610_1015740::0:3012,NA
868,Ga0172364_10098320::0:2040,NA
869,Ga0172363_10079336::0:2331,NA
870,Ga0136653_10028221::0:2903,NA
871,Ga0136620_10138479::0:1104,NA
872,Ga0136618_10032145::0:2330,NA
873,Ga0136615_10153344::0:1080,NA
874,Ga0136614_10481125::0:897,NA
875,Ga0136610_1075637::0:1198,NA
876,Ga0136610_1018173::0:2589,NA
877,Ga0136604_1006459::0:4027,NA
878,Ga0136596_1006478::0:3709,NA
879,MKFG01000001.1::57687:97687,NA
880,MJCD01000009.1::41350:81350,NA
881,Ga0309993_1159::80881:120881,NA
882,Ga0309993_1082::86932:126932,NA
883,Ga0309993_1081::158189:198189,NA
884,Ga0309993_1080::71461:111461,NA
885,Ga0309993_1079::113333:153333,NA
886,Ga0309993_1075::183748:223748,NA
887,Ga0306915_100085::18800:40560,NA
888,Ga0306913_100048::36275:61278,NA
889,Ga0306903_100335::0:17082,NA
890,Ga0306902_100129::0:21620,NA
891,Ga0306895_100078::0:21620,NA
892,Ga0306891_100055::37234:58994,NA
893,Ga0306889_100032::0:21620,NA
894,Ga0306888_100088::29022:51155,NA
895,Ga0306887_100233::0:18064,NA
896,Ga0306880_100327::0:14069,NA
897,Ga0306879_100350::0:15854,NA
898,Ga0306877_1000108::0:23306,NA
899,Ga0306873_100504::0:14982,NA
900,Ga0208772_100024::94172:120032,NA
901,Ga0208526_10009::36222:76222,NA
902,Ga0208283_10078::36711:61781,NA
903,Ga0208280_1009::41350:81350,NA
904,Ga0208137_10010::41350:81350,NA
905,Ga0136585_100243::0:18491,NA
906,Ga0306908_1006563::0:2682,NA
907,Ga0136556_1010891::0:3360,NA
908,OJAC01001910.1::0:8516,46
909,OGPR01003451.1::0:9327,46
910,OBZV01001438.1::0:8336,46
911,ULNI01049144.1::0:15179,NA
912,OLVW01004560.1::0:7817,NA
913,OJQM01000132.1::15947:49815,NA
914,Ga0134382_1000198::28996:62863,NA
915,Ga0134090_1007279::0:4159,29
916,ULWM01055466.1::0:5171,NA
917,ULIX01018978.1::0:6366,NA
918,OLVO01001927.1::0:20032,NA
919,Ga0129312_1000331::0:34038,NA
920,Ga0167626_1001608::0:14285,NA
921,Ga0123339_10003843::0:9941,NA
922,Ga0209723_1025107::0:3565,NA
923,Ga0123335_1041511::0:3219,NA
924,Ga0256869_1013800::0:4312,NA
925,Ga0256404_1011838::0:11539,NA
926,Ga0120384_1001992::0:17238,NA
927,ODAI012060795.1::0:2937,NA
928,Ga0120384_1004350::0:9249,NA
929,Ga0120381_1003237::0:4996,NA
930,Ga0118317_100010::5010:45010,NA
931,Ga0118136_100001::5003:45003,NA
932,OLSD01002370.1::0:13329,NA
933,Ga0116650_1001142::0:6917,NA
934,OGYH01000033.1::4129:44129,NA
935,Ga0116619_1000020::42145:83153,NA
936,Ga0116620_1001020::0:8325,NA
937,Ga0116616_1000511::0:14401,NA
938,Ga0208824_1001549::0:20019,NA
939,Ga0116188_1015068::0:4474,NA
940,Ga0209608_1004959::0:7138,NA
941,Ga0116175_1007007::0:5508,NA
942,Ga0208040_1074008::0:1461,NA
943,Ga0116174_10071975::0:1952,NA
944,Ga0116185_1066551::0:1884,NA
945,Ga0116160_1053354::0:1932,NA
946,Ga0255812_10028929::5808:38397,NA
947,Ga0255811_10318969::9867:42456,NA
948,Ga0116156_10019286::0:4891,NA
949,Ga0209606_1023984::0:3311,NA
950,Ga0116190_1059643::0:1583,NA
951,Ga0116149_1106015::0:1445,NA
952,Ga0116147_1056451::0:1839,NA
953,Ga0209407_1031632::0:2454,NA
954,Ga0116147_1038217::0:2441,NA
955,Ga0209506_1018746::0:3241,NA
956,Ga0116146_1024049::0:3242,NA
957,Ga0209506_1030771::0:2183,NA
958,Ga0116147_1043905::0:2203,NA
959,Ga0116146_1042135::0:2203,NA
960,Ga0116145_1042495::0:2203,NA
961,Ga0208824_1029748::0:2249,NA
962,Ga0255347_1042507::0:3087,NA
963,Ga0116141_10091759::0:1834,NA
964,Ga0208814_1013642::0:2844,NA
965,Ga0114997_10044521::0:2880,NA
966,Ga0209500_10000394::8622:37985,NA
967,Ga0194132_10003129::0:20009,NA
968,Ga0133913_10023355::0:16531,NA
969,Ga0114978_10002097::0:16531,NA
970,Ga0114974_10000298::0:24845,NA
971,Ga0304730_1000199::26048:54046,NA
972,Ga0209596_1000212::25888:52995,NA
973,Ga0209086_10000461::4018:35142,NA
974,Ga0114968_10001724::0:16813,NA
975,Ga0114966_10002382::0:16792,NA
976,Ga0315553_10108038::0:1386,NA
977,Ga0315550_1029447::0:2748,NA
978,Ga0315543_1017078::0:3964,NA
979,Ga0315537_1202447::0:852,NA
980,Ga0315537_1046564::0:2401,NA
981,Ga0307435_1026127::0:1624,NA
982,Ga0307420_1031656::0:2003,NA
983,Ga0114922_10117123::0:2273,NA
984,Ga0114919_10063957::0:2707,NA
985,Ga0255049_10254998::0:803,NA
986,Ga0114918_10109688::0:1700,NA
987,Ga0210003_1001943::0:17758,NA
988,Ga0114918_10005741::0:10623,NA
989,OOBU01000244.1::12562:32821,32
990,OOBO01000051.1::0:21024,32
991,OLRV01000863.1::0:20019,32
992,UMIH01043197.1::0:3091,NA
993,ULYR01023062.1::57654:97654,NA
994,ULSR01054031.1::0:7668,NA
995,QWCV01000051.1::58228:98228,NA
996,OLVO01000139.1::0:34943,NA
997,OLRA01000059.1::48111:88111,NA
998,OLNQ01000083.1::0:29417,NA
999,OGXX01000058.1::6405:85758,NA
1000,OCIU01000017.1::119986:159986,NA
1001,OBLG01000055.1::57782:97782,NA
1002,Ga0114156_1000013::77388:156772,NA
1003,ULVI01052326.1::0:3841,NA
1004,ULRL01041304.1::920:40920,NA
1005,OLSQ01000458.1::14455:40015,NA
1006,OLGB01000479.1::18840:57646,NA
1007,OJNO01000004.1::0:34090,NA
1008,ODQJ01006102.1::0:4020,NA
1009,OEAN01002509.1::0:6883,NA
1010,Ga0111520_103888::0:2881,NA
1011,UMLU01012298.1::0:5535,32
1012,UMJG01031020.1::0:29220,32
1013,ULTY01069046.1::0:6908,32
1014,OODG01007614.1::0:3910,32
1015,OODE01000281.1::7516:45472,32
1016,OODC01000134.1::0:22000,32
1017,OOCZ01000623.1::0:27025,32
1018,OOCY01000068.1::19708:59708,32
1019,OOCP01006706.1::0:5875,32
1020,OOCC01002948.1::0:3070,32
1021,OOBJ01017534.1::0:1760,32
1022,OLQN01006147.1::0:5861,32
1023,OLNY01021562.1::0:2255,32
1024,OLND01001391.1::0:25165,32
1025,OGZA01003250.1::0:9354,32
1026,OGYX01007725.1::0:4892,32
1027,OGYL01008758.1::0:4755,32
1028,OFPS01000078.1::20192:60192,32
1029,Ga0169765_103717::0:4625,32
1030,Ga0114883_1001371::0:21602,32
1031,Ga0105758_1002556::0:11451,32
1032,Ga0209395_1142840::0:1172,NA
1033,Ga0105356_10149333::0:1452,NA
1034,Ga0209288_10040607::0:1379,NA
1035,Ga0105105_10126477::0:1263,NA
1036,Ga0208719_1005017::0:3420,NA
1037,Ga0208326_100281::0:3632,NA
1038,Ga0129333_10058813::0:3586,NA
1039,Ga0105102_10000169::0:16877,NA
1040,Ga0209287_10000095::27260:55644,NA
1041,Ga0105099_10000090::0:35693,NA
1042,Ga0105052_10016291::0:6057,NA
1043,Ga0105051_10017334::0:6352,NA
1044,Ga0105050_10018585::0:6498,NA
1045,OGQM01009261.1::0:3678,25
1046,WDXK01000018.1::0:21088,46
1047,WDXG01000015.1::0:21088,46
1048,WDXE01000017.1::0:21149,46
1049,WDWU01000018.1::0:21087,46
1050,WDWQ01000018.1::0:21149,46
1051,WDWO01000018.1::0:21148,46
1052,WDWM01000018.1::0:21088,46
1053,WDWI01000018.1::0:21088,46
1054,WDWE01000016.1::0:21149,46
1055,WDWB01000019.1::0:21149,46
1056,WDWA01000017.1::0:21087,46
1057,WDVW01000018.1::0:21088,46
1058,WDVR01000018.1::0:21930,46
1059,WDTZ01000009.1::51102:72523,46
1060,WDTW01000010.1::0:20901,46
1061,WDTU01000011.1::0:20968,46
1062,WDRP01000013.1::44555:68620,46
1063,WDRO01000012.1::45783:69413,46
1064,WDRN01000033.1::0:22285,46
1065,WDRM01000013.1::44555:68125,46
1066,WDRL01000013.1::45783:69413,46
1067,WDRK01000012.1::45783:69413,46
1068,WDRJ01000014.1::44555:68185,46
1069,WDRI01000021.1::0:27411,46
1070,WDRH01000012.1::45783:69848,46
1071,WDRG01000021.1::0:27785,46
1072,WDRF01000014.1::45783:69413,46
1073,WDRE01000013.1::45783:69848,46
1074,WDRD01000013.1::45783:69413,46
1075,WDRC01000015.1::45783:69413,46
1076,WDRB01000014.1::45783:69848,46
1077,WDRA01000014.1::45783:69413,46
1078,WDQZ01000012.1::45783:69848,46
1079,WDQX01000014.1::45784:69849,46
1080,WDQT01000034.1::0:22258,46
1081,WDQS01000013.1::45783:69413,46
1082,WDQR01000025.1::8333:31963,46
1083,WDPJ01000013.1::50206:74271,46
1084,WDPI01000011.1::0:27846,46
1085,WDPH01000013.1::44555:68620,46
1086,WDPG01000028.1::12598:36663,46
1087,UMJV01045866.1::0:20924,46
1088,UMDS01016874.1::0:17307,46
1089,ULZN01009970.1::0:20284,46
1090,ULZM01006909.1::0:17329,46
1091,ULYC01001611.1::0:25380,46
1092,QZLI01000082.1::80007:108473,46
1093,QWCE01000802.1::0:23749,46
1094,PVMN01000506.1::55314:80869,46
1095,PVML01018624.1::37320:63031,46
1096,PPYF01603251.1::0:9775,46
1097,OLSL01000129.1::0:26814,46
1098,OLRA01003733.1::0:12948,46
1099,OLPT01000098.1::0:27045,46
1100,OLPR01000195.1::33040:59096,46
1101,OLOM01002820.1::0:10195,46
1102,OLNS01000045.1::0:26114,46
1103,OJVE01000140.1::0:22896,46
1104,OJQP01000557.1::0:14988,46
1105,OIEV01000196.1::0:25196,46
1106,OIET01000302.1::0:24589,46
1107,OHUB01000168.1::14751:37074,46
1108,OHFB01000505.1::0:19659,46
1109,OGYI01000351.1::0:26326,46
1110,OGTL01000777.1::0:32231,46
1111,ODLK01000300.1::0:25186,46
1112,OBWT01000088.1::22813:50046,46
1113,OBUU01000096.1::38232:59522,46
1114,OAVV01001071.1::0:14992,46
1115,OAUU01000200.1::35333:60743,46
1116,OAUR01000028.1::60751:86038,46
1117,OATU01000233.1::32547:55804,46
1118,Ga0134440_100246::23521:45305,46
1119,Ga0104758_100084::92938:132938,46
1120,Ga0209727_1002299::0:13712,NA
1121,Ga0103680_10001252::0:25139,NA
1122,OEJQ01000083.1::0:21841,NA
1123,Ga0114252_100218::0:26491,NA
1124,Ga0111045_100078::0:31544,NA
1125,Ga0102715_1000104::2568:32669,NA
1126,Ga0102700_1000085::12064:52064,NA
1127,NVOU01000036.1::0:24780,48
1128,NUQS01000024.1::0:7184,NA
1129,NUEP01000034.1::0:7353,NA
1130,NUDI01000069.1::7120:47120,NA
1131,Ga0209025_1002148::0:22047,NA
1132,Ga0102589_1002375::0:22047,NA
1133,ULQY01058387.1::0:12601,32
1134,ULQW01052887.1::0:9802,32
1135,QSTF01000006.1::23092:63092,32
1136,QRUI01000033.1::21207:42409,32
1137,QRJS01000054.1::0:14656,32
1138,OOAT01000196.1::36173:58260,32
1139,OLPZ01001811.1::0:13395,32
1140,OKSE01000627.1::0:20035,32
1141,OHSX01000534.1::0:16324,32
1142,OHPT01000530.1::0:16526,32
1143,OHNG01000628.1::0:16324,32
1144,OHLA01000488.1::0:16324,32
1145,OHCX01000835.1::0:10015,32
1146,OHAE01006548.1::0:4496,32
1147,ODTU01002065.1::0:12815,32
1148,ODQJ01000110.1::33751:54153,32
1149,Ga0113867_101686::0:18403,32
1150,Ga0101796_100125::33770:54193,32
1151,PPYF01115728.1::0:5936,45
1152,OMGM01011040.1::0:1761,45
1153,OHUN01000186.1::0:25404,45
1154,OHPC01000240.1::15057:40755,45
1155,OHHR01000182.1::23077:48320,45
1156,ODYN01004142.1::0:6085,45
1157,OCIF01001365.1::0:2454,45
1158,OBDE01001919.1::0:2084,45
1159,Ga0114883_1001257::589:23455,NA
1160,Ga0100233_100653::0:28865,NA
1161,UMLC01001102.1::0:4570,NA
1162,UMLB01003034.1::0:34929,NA
1163,UMKJ01047495.1::0:17289,NA
1164,UMKB01051533.1::0:30316,NA
1165,UMJK01009634.1::0:6681,NA
1166,UMIX01016377.1::0:4394,NA
1167,UMIA01053806.1::29229:69229,NA
1168,UMGY01005998.1::176:33272,NA
1169,UMGQ01017982.1::0:2574,NA
1170,UMCD01038745.1::0:23061,NA
1171,UMBB01015358.1::0:6681,NA
1172,ULYD01050471.1::0:32748,NA
1173,ULXE01046864.1::0:7920,NA
1174,ULWF01034704.1::0:13782,NA
1175,ULTN01022346.1::0:20744,NA
1176,ULSH01029185.1::19005:40997,NA
1177,ULRC01094966.1::0:13579,NA
1178,ULQI01055357.1::0:14373,NA
1179,ULQH01000620.1::0:9180,NA
1180,ULOY01025813.1::0:5442,NA
1181,ULOJ01017764.1::0:5550,NA
1182,ULNG01013634.1::0:3456,NA
1183,ULND01041904.1::43826:74512,NA
1184,ULMB01008142.1::0:7171,NA
1185,QAMT01000002.1::144335:184335,NA
1186,OOAD01000032.1::23638:63638,NA
1187,OMGQ01001526.1::0:13030,NA
1188,OMEV01001047.1::0:13188,NA
1189,OMAL01001255.1::0:11114,NA
1190,OLZF01000674.1::6078:32937,NA
1191,OLXK01000006.1::136160:176160,NA
1192,OKSG01002443.1::0:3801,NA
1193,OHTF01000832.1::0:11613,NA
1194,OHSJ01006691.1::0:2693,NA
1195,OHPB01000776.1::0:19617,NA
1196,OHMX01004619.1::0:2812,NA
1197,OHMS01000697.1::0:12829,NA
1198,OHGK01000100.1::0:36138,NA
1199,OHFM01001908.1::0:6264,NA
1200,OHEP01001597.1::0:11360,NA
1201,OGYC01002650.1::0:11904,NA
1202,OEFW01007984.1::0:4418,NA
1203,OCPV01001147.1::0:15536,NA
1204,Ga0113559_107927::0:3905,NA
1205,Ga0100215_102497::0:12553,NA
1206,OEJQ01001242.1::0:6800,NA
1207,OEFX01000005.1::22959:92551,NA
1208,ODVL01000029.1::32900:72900,NA
1209,Ga0105642_1000037::21169:61169,NA
1210,Ga0102715_1000134::0:27289,NA
1211,Ga0102684_100002::128632:195174,NA
1212,Ga0099352_1000961::0:18201,NA
1213,Ga0079995_1097706::37467:58378,NA
1214,Ga0079992_129946::0:20867,NA
1215,Ga0308415_1006042::0:4371,NA
1216,Ga0209143_1000788::0:15257,NA
1217,Ga0197142_1008326::0:7385,NA
1218,Ga0079995_1074789::0:7893,NA
1219,Ga0079995_1045014::0:4146,NA
1220,Ga0079992_115670::0:13224,NA
1221,JGI26049J44785_1004157::0:5219,NA
1222,Ga0207747_1003410::0:7621,NA
1223,Ga0079226_10023568::0:4443,NA
1224,Ga0209225_1005098::0:10019,NA
1225,Ga0078972_1062975::0:2587,NA
1226,Ga0207433_10149049::0:1947,NA
1227,Ga0078972_1001707::0:36753,NA
1228,JGI24721J44947_10003155::0:20004,NA
1229,Ga0207433_10000017::0:20096,NA
1230,Ga0078972_1000003::1339773:1360788,NA
1231,Ga0207997_1027507::0:2256,NA
1232,Ga0075125_10033396::0:2367,NA
1233,Ga0265297_10000358::8916:48916,NA
1234,Ga0222703_1000054::9185:30129,NA
1235,Ga0075125_10000123::9313:30750,NA
1236,Ga0272441_10002538::0:20033,NA
1237,Ga0222680_1000183::0:26092,NA
1238,Ga0208771_1000011::138285:167769,NA
1239,Ga0208279_1000237::21149:50630,NA
1240,Ga0207754_100018::175885:198638,NA
1241,Ga0075123_10000063::0:28776,NA
1242,Ga0222684_1024693::0:1139,NA
1243,Ga0222626_1016262::0:1485,NA
1244,Ga0075122_10022270::0:2993,NA
1245,Ga0222697_1001340::0:9411,NA
1246,Ga0222658_1009229::0:3019,NA
1247,Ga0208904_1004363::0:7914,NA
1248,Ga0208648_1009822::0:4512,NA
1249,Ga0075122_10015759::0:3764,NA
1250,Ga0075120_10015325::0:4139,NA
1251,Ga0208769_1003520::0:6343,NA
1252,Ga0075116_10028183::0:2386,NA
1253,Ga0222697_1002015::0:7009,NA
1254,Ga0222685_1000133::0:17847,NA
1255,Ga0222658_1000429::0:22863,NA
1256,Ga0208904_1008293::0:5059,NA
1257,Ga0207997_1000042::0:37327,NA
1258,Ga0075116_10013075::0:3637,NA
1259,Ga0194136_1002794::0:8515,NA
1260,Ga0075011_10003423::0:8469,NA
1261,Ga0272380_10042255::0:4159,75
1262,Ga0310040_1000148::7015:47015,NA
1263,Ga0272380_10000209::111714:151714,NA
1264,Ga0074195_1000344::3364:43364,NA
1265,RRZU010683987.1::0:15910,NA
1266,Ga0071101_100001::10183:50183,NA
1267,Ga0208645_1028106::0:2963,NA
1268,Ga0208644_1013567::0:5412,NA
1269,Ga0208428_1001882::0:8643,NA
1270,Ga0075481_10017044::0:2887,NA
1271,Ga0075480_10040650::0:2772,NA
1272,Ga0075479_10006481::0:5306,NA
1273,Ga0070752_1068597::0:1576,NA
1274,Ga0070749_10044958::0:2705,NA
1275,Ga0212021_1015596::0:1365,NA
1276,Ga0208899_1029323::0:2601,NA
1277,Ga0208898_1030613::0:2201,NA
1278,Ga0208542_1052977::0:1256,NA
1279,Ga0208150_1024949::0:2102,NA
1280,Ga0075478_10052152::0:1340,NA
1281,Ga0070751_1034633::0:2301,NA
1282,Ga0070746_10052574::0:2121,NA
1283,Ga0070745_1037728::0:2040,NA
1284,Ga0207661_10002126::0:13630,NA
1285,Ga0070683_100001672::0:17216,NA
1286,Ga0207667_10006185::0:14536,NA
1287,Ga0068855_100014775::0:9404,NA
1288,Ga0308420_1079284::0:1102,NA
1289,Ga0308417_1064530::0:1432,NA
1290,Ga0308405_1038571::0:1395,NA
1291,Ga0308404_1019553::0:1508,NA
1292,Ga0308391_1011906::0:2337,NA
1293,Ga0209809_1045234::0:1398,NA
1294,Ga0068706_1021930::0:1408,NA
1295,MPMA02192319.1::0:2053,NA
1296,Ga0066868_10016275::0:2394,NA
1297,Ga0066836_10003016::0:9055,NA
1298,Ga0066407_1000315::0:7721,NA
1299,Ga0061018_11530412::0:7434,NA
1300,Ga0061012_10633245::0:7434,NA
1301,Ga0352982_1009024::0:3528,NA
1302,Ga0352976_1004757::0:3666,NA
1303,Ga0302048_1030060::0:3498,NA
1304,Ga0138322_10004084::0:3547,NA
1305,Ga0138321_10004084::0:3547,NA
1306,Ga0138320_1125353::0:3498,NA
1307,Ga0138319_1354000::0:3498,NA
1308,Ga0138318_1002028::0:4344,NA
1309,Ga0138317_1002028::0:4344,NA
1310,Ga0138315_1030060::0:3498,NA
1311,Ga0138314_1146504::0:3498,NA
1312,Ga0061017_10429818::0:3543,NA
1313,Ga0061011_10263123::0:3543,NA
1314,Ga0100392_1006941::0:9787,NA
1315,Ga0051980_10005022::0:9966,NA
1316,Ga0208746_1001511::0:6572,NA
1317,Ga0208499_1000055::0:25086,NA
1318,Ga0208251_1000002::0:26399,NA
1319,Ga0207955_1000007::0:24805,NA
1320,Ga0065168_1000004::26218:50832,NA
1321,Ga0007813_1000001::151455:175901,NA
1322,Ga0007810_1000001::315941:339484,NA
1323,Ga0007803_1000004::26218:50832,NA
1324,Ga0051077_10176::0:36686,NA
1325,GG748522.1::0:48081,NA
1326,GG748560.1::918:37587,NA
1327,VTQW01000019.1::25597:65597,NA
1328,UAPX01000012.1::13183:53183,NA
1329,SZOA01000015.1::0:22561,NA
1330,PGDY01000114.1::0:27083,NA
1331,NVPC01000008.1::0:24306,NA
1332,NVMF01000051.1::0:32603,NA
