,node,cluster
6176,Ga0134427_1000012::18047:58047,207
6177,Ga0134384_1000039::80300:120300,207
6178,CEAC01025452.1::38648:59080,207
6179,UQGA01000033.1::0:11602,NA
6180,UMIP01053390.1::0:12708,NA
6181,ULWU01030636.1::0:7852,NA
6182,ULWH01059470.1::0:19444,NA
6183,ULVM01069249.1::0:7535,NA
6184,ULQM01022667.1::17213:57213,NA
6185,ULPT01063168.1::5274:32976,NA
6186,SFKR01000004.1::0:29392,NA
6187,OMET01000994.1::0:9692,NA
6188,OMDE01000713.1::0:9683,NA
6189,OMBZ01000630.1::0:11602,NA
6190,OLRI01001531.1::0:19422,NA
6191,OJAR01000079.1::0:27305,NA
6192,OIYV01000889.1::0:15371,NA
6193,OIWU01012281.1::0:4248,NA
6194,OIDJ01000240.1::0:7165,NA
6195,OIDI01000204.1::0:6784,NA
6196,OHXQ01000002.1::82783:122050,NA
6197,OHBJ01002557.1::0:12204,NA
6198,OHBE01002238.1::0:14648,NA
6199,OGQA01000916.1::0:14307,NA
6200,JGI24709J26583_10002288::0:15911,NA
6201,Ga0318466_10151947::0:6856,NA
6202,Ga0318466_10129103::0:7971,NA
6203,Ga0318466_10122555::0:8376,NA
6204,Ga0318466_10045219::0:21405,NA
6205,Ga0318466_10031211::0:24277,NA
6206,Ga0318466_10025857::10631:34609,NA
6207,Ga0307249_10118337::0:9175,NA
6208,Ga0307249_10090617::0:11702,NA
6209,Ga0307249_10034437::0:24277,NA
6210,Ga0307249_10026439::10631:34609,NA
6211,Ga0307245_1024677::38067:60186,NA
6212,Ga0302102_10019120::0:8032,NA
6213,Ga0257091_10050029::0:6874,NA
6214,Ga0257091_10006516::10968:34985,NA
6215,Ga0257090_10048680::0:6914,NA
6216,Ga0257090_10006352::10631:34421,NA
6217,Ga0257089_10006056::10631:31947,NA
6218,Ga0257077_10028353::0:11324,NA
6219,Ga0257077_10007647::10631:31945,NA
6220,Ga0257076_10006575::10631:31947,NA
6221,Ga0216342_10005942::0:20885,NA
6222,Ga0216341_10005402::10577:31893,NA
6223,Ga0216340_10012498::0:19552,NA
6224,Ga0216340_10006697::10631:31945,NA
6225,Ga0216339_10005766::10631:31947,NA
6226,Ga0209607_1000557::0:33263,NA
6227,Ga0187911_10007314::0:20882,NA
6228,Ga0187910_10008816::428:27398,NA
6229,Ga0187910_10006879::0:20882,NA
6230,Ga0187909_10005457::0:20882,NA
6231,Ga0187908_10042608::0:7959,NA
6232,Ga0187908_10007608::0:20882,NA
6233,Ga0187907_10045873::0:7730,NA
6234,Ga0187907_10040506::0:8498,NA
6235,Ga0187902_10008836::0:12565,NA
6236,Ga0187901_10011039::0:10409,NA
6237,EMG_10010810::0:13010,NA
6238,CDZD01005997.1::0:7181,NA
6239,CDTW01052554.1::0:7749,NA
6240,URSS01000038.1::0:24118,NA
6241,ULRV01008083.1::0:13291,NA
6242,OHIU01000463.1::0:23672,NA
6243,CDZF01020890.1::13105:53105,NA
6244,CDZD01049071.1::93104:133104,NA
6245,CDZD01018688.1::51445:91445,NA
6246,CDTW01023643.1::17374:54445,NA
6247,MUYB01000012.1::0:33546,NA
6248,Ga0115176_1000101::26419:66419,NA
6249,Ga0311364_10000410::29799:61766,NA
6250,Ga0302286_10001050::0:20995,NA
6251,CCMH01000005.1::0:20049,NA
6252,VEMR01000067.1::0:18106,NA
6253,VEMQ01000064.1::0:18369,NA
6254,VEMG01000063.1::0:17665,NA
6255,VEME01000063.1::0:17665,NA
6256,VEKZ01000070.1::0:17514,NA
6257,VEJS01000071.1::0:18407,NA
6258,VEAB01000075.1::0:18144,NA
6259,VDUN01000068.1::0:18407,NA
6260,VDRJ01000070.1::0:18144,NA
6261,JTIW01000075.1::0:7910,NA
6262,ODHU01000045.1::20214:41105,70
6263,Ga0099657_100041::0:24364,70
6264,SPOZ01000013.1::31168:71168,NA
6265,UHFF01000002.1::1370200:1410200,NA
6266,LS483354.1::1386395:1427054,NA
6267,LS483328.1::1455167:1495167,NA
6268,JAUD01000045.1::34714:72244,NA
6269,CP001129.1::1346887:1386887,NA
6270,UEXE01000251.1::0:5756,NA
6271,KiloMoana_10015514::0:3788,NA
6272,JYMV01004197.1::0:5341,NA
6273,Ga0209826_1006914::0:6507,NA
6274,Ga0209345_10019934::0:5066,NA
6275,Ga0209121_10016364::0:5179,NA
6276,Ga0208648_1005512::0:6844,NA
6277,Ga0194131_10024082::0:5536,NA
6278,Ga0194121_10026669::0:5538,NA
6279,Ga0194120_10024781::0:5814,NA
6280,Ga0105357_10006624::0:6044,NA
6281,Ga0079224_100072790::0:4983,NA
6282,FQTR01000133.1::0:4669,NA
6283,CABVGN010000179.1::0:12554,NA
6284,UEXE01000187.1::0:8589,NA
6285,Ga0209826_1008517::0:5698,NA
6286,Ga0193956_1001973::0:7691,NA
6287,Ga0193954_1007496::0:4023,NA
6288,Ga0105358_10006335::0:6236,NA
6289,Ga0105357_10006267::0:6217,NA
6290,FPHY01000037.1::0:13108,NA
6291,CABVGN010000109.1::0:8549,NA
6292,OEED01001500.1::0:12903,229
6293,OEAV01002679.1::0:7855,229
6294,ODVF01007023.1::0:4216,229
6295,ODHU01002200.1::0:4416,229
6296,Ga0111080_103541::0:4947,229
6297,Ga0105779_101672::0:7205,229
6298,Ga0104764_102560::0:8249,229
6299,Ga0101805_102035::0:4801,229
6300,Ga0099657_101056::0:6824,229
6301,Ga0099581_100842::0:20617,229
6302,RQAX01000005.1::0:10838,NA
6303,QWCH01005326.1::0:10590,NA
6304,QVGX01000028.1::20358:48496,NA
6305,OLSE01001510.1::0:17989,NA
6306,OLQF01001485.1::0:8640,NA
6307,OLQA01004599.1::0:8988,NA
6308,OLOS01002636.1::0:11857,NA
6309,OKRR01003530.1::0:9655,NA
6310,OHAU01004912.1::0:8634,NA
6311,OGYH01002508.1::0:14462,NA
6312,OGYF01004038.1::0:9520,NA
6313,OGXS01000772.1::0:26126,NA
6314,OGQN01002624.1::0:12646,NA
6315,OFMJ01000917.1::0:25623,NA
6316,ODKI01001005.1::0:11614,NA
6317,ODIR01003235.1::0:9616,NA
6318,ODHZ01000889.1::0:27726,NA
6319,ODGJ01000118.1::17987:53494,NA
6320,OCAE01001589.1::0:9831,NA
6321,OBZS01000647.1::0:8626,NA
6322,OBXM01002621.1::0:7693,NA
6323,OAVM01000621.1::0:9681,NA
6324,Ga0169866_101389::0:11382,NA
6325,Ga0134439_1000546::0:21846,NA
6326,Ga0134427_1001756::0:10045,NA
6327,Ga0134381_1002117::0:8202,NA
6328,Ga0115414_100876::0:10841,NA
6329,Ga0115224_1000339::15011:45261,NA
6330,Ga0113998_100266::6886:46886,NA
6331,Ga0113880_1002554::0:9738,NA
6332,Ga0111555_1000780::0:20045,NA
6333,Ga0111092_1001922::0:15990,NA
6334,Ga0103259_100018::11692:51692,NA
6335,UMLC01027176.1::0:9236,NA
6336,UMLB01071591.1::0:15218,NA
6337,UMHX01056929.1::0:29984,NA
6338,UMHI01025767.1::0:6746,NA
6339,UMGW01025951.1::0:7933,NA
6340,UMGC01071154.1::0:7047,NA
6341,UMBE01010602.1::0:10314,NA
6342,UMAX01073066.1::0:5998,NA
6343,UMAV01032160.1::0:7450,NA
6344,ULVV01003678.1::0:7401,NA
6345,ULTP01064776.1::0:6416,NA
6346,ULSF01022290.1::0:10862,NA
6347,ULSA01054203.1::0:6947,NA
6348,ULRB01079682.1::0:3900,NA
6349,ULQP01039591.1::0:5965,NA
6350,SFVY01000087.1::0:6652,NA
6351,SFGR01000002.1::139528:167798,NA
6352,QWCN01008107.1::0:9636,NA
6353,PPYF01674714.1::0:5129,NA
6354,OWJC01000184.1::3924:43924,NA
6355,OQVI01004109.1::0:8175,NA
6356,OODG01001766.1::0:14221,NA
6357,OMAJ01000505.1::0:20303,NA
6358,OLSD01003792.1::0:9143,NA
6359,OLRZ01000442.1::0:32609,NA
6360,OLRS01002327.1::0:15234,NA
6361,OLPS01003903.1::0:11105,NA
6362,OLPA01000307.1::19179:45640,NA
6363,OLNF01001459.1::0:20078,NA
6364,OLGH01002507.1::0:14404,NA
6365,OLGE01007523.1::0:6391,NA
6366,OLFU01002546.1::0:14135,NA
6367,OJMK01000819.1::0:28977,NA
6368,OIXG01005848.1::0:6599,NA
6369,OIWV01003167.1::0:10946,NA
6370,OIWU01006534.1::0:7310,NA
6371,OIWT01000814.1::0:24511,NA
6372,OIWQ01007580.1::0:6621,NA
6373,OIWP01002510.1::0:18338,NA
6374,OISA01000431.1::0:10782,NA
6375,OIGV01000587.1::0:10525,NA
6376,OGXX01007128.1::0:7282,NA
6377,OGXK01006653.1::0:4801,NA
6378,OGRA01001547.1::0:21555,NA
6379,OGOL01002190.1::0:15791,NA
6380,OFPS01000340.1::18474:48586,NA
6381,OFMN01001425.1::0:15920,NA
6382,ODIF01001027.1::0:8292,NA
6383,ODHT01002084.1::0:12831,NA
6384,OBKR01003470.1::0:10092,NA
6385,Ga0114180_102398::0:11207,NA
6386,Ga0111519_101898::0:17517,NA
6387,Ga0111091_102673::0:9075,NA
6388,Ga0105546_103219::0:7825,NA
6389,Ga0105481_1001906::0:12342,NA
6390,Ga0104320_100670::0:14799,NA
6391,CDZK01002073.1::0:9496,NA
6392,CDYU01007092.1::0:20001,NA
6393,CDYT01004043.1::0:9770,NA
6394,UMLL01030743.1::74133:114133,70
6395,UMLK01014744.1::3107:43107,70
6396,UMAJ01027768.1::0:26323,70
6397,ULWT01019636.1::3874:37686,70
6398,ULWL01047761.1::0:16956,NA
6399,ULUA01013591.1::0:39408,NA
6400,ULTN01048822.1::0:37069,70
6401,ULTK01042544.1::0:31308,70
6402,ULRC01042507.1::0:28124,NA
6403,ULQH01023150.1::0:17666,70
6404,ULQE01010322.1::0:22260,70
6405,ULPR01000986.1::0:23858,70
6406,OOBN01000146.1::0:55736,NA
6407,OMGY01000135.1::24337:79624,NA
6408,OLXZ01000066.1::0:44491,NA
6409,OLXL01000074.1::0:43665,NA
6410,OLXK01000533.1::2156:36168,NA
6411,OLXD01000165.1::0:27822,NA
6412,OLNF01000127.1::15088:56750,NA
6413,OKST01001521.1::0:10360,70
6414,OKRU01000367.1::0:39409,70
6415,OHPB01000677.1::0:21827,70
6416,OGXX01000199.1::0:50138,NA
6417,OGCQ01000472.1::12362:53154,70
6418,OFSD01000220.1::0:53008,NA
6419,OEJU01002200.1::0:7420,229
6420,OEIH01000003.1::106919:149626,70
6421,OEIE01000418.1::0:16563,229
6422,OEAS01001466.1::0:13757,229
6423,ODWU01002059.1::0:9042,229
6424,ODUW01002162.1::0:9214,229
6425,ODIN01001398.1::0:8821,229
6426,NODE_763_length_32197_cov_7.206552::0:32197,70
6427,MNSS01000013.1::151503:194324,NA
6428,LT990039.1::509702:571156,70
6429,Ga0257072_1000501::27394:91141,70
6430,Ga0257071_1000118::27393:108491,70
6431,Ga0257070_1000391::0:61205,70
6432,Ga0115409_100632::0:19268,229
6433,Ga0115310_102096::0:10049,229
6434,Ga0115221_1000022::21299:61299,70
6435,Ga0115199_100506::0:18861,229
6436,Ga0115180_102135::0:7643,229
6437,Ga0114368_101401::0:16546,229
6438,Ga0114367_100925::0:16617,229
6439,Ga0114323_1001151::0:12654,229
6440,Ga0114253_1002589::0:9184,229
6441,Ga0113998_102805::0:11370,229
6442,Ga0111556_1002043::0:10081,229
6443,Ga0105969_101188::0:9128,229
6444,Ga0105968_1000754::0:13451,229
6445,Ga0105680_100768::0:21157,229
6446,Ga0105502_1003060::0:9607,229
6447,Ga0104054_101042::2613:23827,229
6448,Ga0102717_101456::0:13196,229
6449,Ga0099374_1001805::0:12811,229
6450,UQVM01000057.1::0:16839,NA
6451,UPYV01000005.1::44497:84696,NA
6452,UMLT01047213.1::0:15127,NA
6453,UMLB01062501.1::0:24027,NA
6454,UMKV01067122.1::0:13663,NA
6455,UMKJ01034244.1::0:15688,NA
6456,UMJY01066467.1::0:7142,NA
6457,UMIT01045367.1::0:15616,NA
6458,UMIM01018388.1::0:4907,NA
6459,UMIA01051635.1::40474:80474,NA
6460,UMHW01103051.1::11913:35700,NA
6461,UMHJ01053818.1::0:31227,NA
6462,UMHI01046761.1::0:7998,NA
6463,UMGY01043420.1::0:30499,NA
6464,UMGJ01042992.1::0:10958,NA
6465,UMGB01062226.1::0:4733,NA
6466,UMFK01025548.1::0:17408,NA
6467,UMDM01017397.1::0:17631,NA
6468,UMCX01094912.1::0:5368,NA
6469,UMCP01035515.1::0:5321,NA
6470,UMCH01007265.1::0:15847,NA
6471,UMBK01020206.1::17989:57989,NA
6472,ULYL01014901.1::0:34409,NA
6473,ULYB01002049.1::0:15410,NA
6474,ULXW01039156.1::0:15766,NA
6475,ULXF01061036.1::0:15810,NA
6476,ULWX01029432.1::0:15562,NA
6477,ULWV01061326.1::0:15663,NA
6478,ULWK01051605.1::0:15763,NA
6479,ULWG01014230.1::0:15713,NA
6480,ULWD01049729.1::0:15081,NA
6481,ULVU01006235.1::17988:38227,NA
6482,ULUW01012374.1::0:24778,NA
6483,ULUM01036208.1::80527:120527,NA
6484,ULUI01007712.1::0:22529,NA
6485,ULSV01019119.1::20651:60651,NA
6486,ULST01019332.1::0:4493,NA
6487,ULRU01024730.1::81307:121307,NA
6488,ULRI01031097.1::0:17391,NA
6489,ULQZ01041420.1::0:23500,NA
6490,ULQY01043457.1::0:15441,NA
6491,ULOD01016565.1::0:4564,NA
6492,ULKW01011742.1::0:11536,NA
6493,QWCY01000368.1::41714:75729,NA
6494,QWCN01000609.1::41777:62062,NA
6495,QWCK01000072.1::80604:120604,NA
6496,PPYE01720480.1::0:34197,NA
6497,OODU01000010.1::109943:149943,NA
6498,OODT01000068.1::44200:84200,NA
6499,OODO01000154.1::0:33591,NA
6500,OODM01000098.1::44584:80021,NA
6501,OODK01000028.1::92419:132419,NA
6502,OODD01000144.1::40231:61259,NA
6503,OOCW01000038.1::42156:82156,NA
6504,OOCS01000461.1::0:30066,NA
6505,OOCJ01000009.1::44497:84497,NA
6506,OOCB01000445.1::0:22639,NA
6507,OOAN01000162.1::0:32715,NA
6508,OOAM01000141.1::31404:71404,NA
6509,OOAK01000015.1::82806:122806,NA
6510,OOAD01005729.1::0:3992,NA
6511,ONZX01000020.1::102825:135835,NA
6512,OMGR01000337.1::0:37614,NA
6513,OMGJ01000424.1::0:20063,NA
6514,OLVO01000168.1::41976:73334,NA
6515,OLSL01005054.1::0:7851,NA
6516,OLRI01000026.1::80376:120376,NA
6517,OLPS01000110.1::5996:45996,NA
6518,OLOR01004884.1::0:8246,NA
6519,OLNZ01003083.1::0:9396,NA
6520,OLNQ01000036.1::83752:123752,NA
6521,OLIX01000006.1::82738:122738,NA
6522,OLGH01000655.1::0:36679,NA
6523,OLGF01000626.1::0:37216,NA
6524,OLGD01000863.1::15745:53731,NA
6525,OLGD01000144.1::41624:81624,NA
6526,OLGB01002988.1::0:16776,NA
6527,OKWE01000151.1::0:39190,NA
6528,OKSD01000661.1::0:27427,NA
6529,OKSC01001448.1::0:23199,NA
6530,OKRY01001624.1::0:18302,NA
6531,OJSE01000117.1::12647:52647,NA
6532,OJSD01001431.1::0:26072,NA
6533,OJOV01001349.1::0:20354,NA
6534,OJNL01000006.1::84584:124584,NA
6535,OJNJ01001709.1::0:12162,NA
6536,OJNH01000082.1::41778:79625,NA
6537,OJMP01000176.1::39588:64329,NA
6538,OJMO01000039.1::22277:62277,NA
6539,OJMM01000719.1::0:21110,NA
6540,OJMI01000023.1::81977:121977,NA
6541,OJMG01000661.1::0:32847,NA
6542,OIWU01002240.1::0:16839,NA
6543,OIWS01001120.1::6034:29113,NA
6544,OHTV01001302.1::0:8209,NA
6545,OHTT01000260.1::3404:30003,NA
6546,OHSH01001941.1::0:5616,NA
6547,OHRR01000119.1::0:30142,NA
6548,OHRI01000069.1::0:36714,NA
6549,OHLZ01000289.1::0:26315,NA
6550,OHLL01000988.1::0:7306,NA
6551,OHGL01000335.1::0:22902,NA
6552,OHFV01000958.1::0:14674,NA
6553,OHEQ01000076.1::62582:89505,NA
6554,OHDP01000738.1::0:18603,NA
6555,OHCA01000072.1::62574:99813,NA
6556,OHBP01001678.1::0:8007,NA
6557,OHAY01000163.1::0:30903,NA
6558,OHAW01001586.1::0:6748,NA
6559,OHAN01000214.1::0:31129,NA
6560,OHAF01004301.1::0:8131,NA
6561,OHAD01000031.1::44649:84649,NA
6562,OHAB01000024.1::42164:82164,NA
6563,OGZZ01000218.1::0:26348,NA
6564,OGZV01001069.1::0:27162,NA
6565,OGZH01000004.1::60192:100192,NA
6566,OGZF01002241.1::0:9393,NA
6567,OGZB01001489.1::0:13323,NA
6568,OGYW01000049.1::31027:71027,NA
6569,OGYU01000666.1::2020:27412,NA
6570,OGYH01000241.1::0:20031,NA
6571,OGYD01000198.1::0:29185,NA
6572,OGXV01000045.1::0:36330,NA
6573,OGXR01001196.1::0:19662,NA
6574,OGXG01000657.1::0:18815,NA
6575,OGXD01000152.1::23300:56790,NA
6576,OGWZ01002085.1::0:16542,NA
6577,OGTL01000355.1::0:27893,NA
6578,OGRR01000119.1::0:38555,NA
6579,OGQX01001787.1::0:18386,NA
6580,OGQT01001795.1::0:16324,NA
6581,OGPZ01000530.1::0:33721,NA
6582,OGPU01000683.1::0:35865,NA
6583,OGOP01001403.1::0:17035,NA
6584,OGOC01000858.1::0:21659,NA
6585,OGCO01002452.1::0:24277,NA
6586,OFMN01001254.1::0:17623,NA
6587,OFMC01002738.1::0:10735,NA
6588,OFMB01001343.1::0:11835,NA
6589,OEBA01000220.1::0:26828,NA
6590,ODVV01000030.1::41726:81726,NA
6591,ODKG01000075.1::0:32553,NA
6592,ODJZ01000089.1::23841:63841,NA
6593,OCPU01004802.1::0:6399,NA
6594,OCPT01000092.1::0:33213,NA
6595,OCPS01000221.1::0:24454,NA
6596,OCIU01000421.1::2181:39629,NA
6597,OCHI01000044.1::44697:84697,NA
6598,OBZV01000145.1::44339:80715,NA
6599,OBZC01000158.1::7913:47913,NA
6600,OBYC01000211.1::0:22722,NA
6601,OBXH01000089.1::46545:86545,NA
6602,OBWY01002255.1::0:9492,NA
6603,OBWK01000536.1::0:18071,NA
6604,OBVG01000060.1::6184:46645,NA
6605,OBKR01004128.1::0:8556,NA
6606,OBHU01000170.1::27765:59800,NA
6607,OBAO01000072.1::59665:99665,NA
6608,OAUU01000179.1::44486:66973,NA
6609,OAUN01000027.1::39051:79051,NA
6610,NODE_564_length_45348_cov_4.68075::0:34714,NA
6611,NODE_28_length_167682_cov_10.979493::43851:83851,NA
6612,NALN01000012.1::368193:408193,NA
6613,Ga0256404_1003241::12745:33697,NA
6614,Ga0209608_1012429::0:3347,NA
6615,Ga0169829_100205::41195:79250,NA
6616,Ga0169813_100010::44918:84918,NA
6617,Ga0169722_100100::48410:88410,NA
6618,Ga0134523_1001928::2172:38280,NA
6619,Ga0134507_1000247::13012:35868,NA
6620,Ga0134506_100033::0:37323,NA
6621,Ga0134095_1003169::0:8131,NA
6622,Ga0134092_1004068::0:9210,NA
6623,Ga0116169_1013397::0:3976,NA
6624,Ga0116168_1004749::0:6987,NA
6625,Ga0115187_100030::41518:81518,NA
6626,Ga0111082_100038::99273:139273,NA
6627,Ga0101027_100974::75:24945,NA
6628,Ga0099346_100170::0:39282,NA
6629,DPNG01000015.1::41684:75410,NA
6630,DMXA01000003.1::0:33437,NA
6631,CZBT01000002.1::41781:81781,NA
6632,CEAM01000801.1::18788:58788,NA
6633,CABMPX010000010.1::2522:42522,NA
6634,USCC01000068.1::0:11216,NA
6635,UMBE01029178.1::0:6429,NA
6636,UMAX01058917.1::0:5658,NA
6637,ULXT01026487.1::0:6006,NA
6638,ULXS01006211.1::0:6136,NA
6639,ULUY01044263.1::0:5111,NA
6640,ULUH01050588.1::0:5459,NA
6641,ULSP01030289.1::0:6414,NA
6642,ULRY01008203.1::0:7949,NA
6643,ULRO01038231.1::0:6338,NA
6644,ULRJ01073793.1::0:7540,NA
6645,OMFC01002892.1::0:5694,NA
6646,OLXP01002397.1::0:4786,NA
6647,OKXB01003980.1::0:8916,NA
6648,OKTH01001948.1::0:6938,NA
6649,OJRK01001096.1::0:7577,NA
6650,OJQH01002210.1::0:6240,NA
6651,OHSF01003950.1::0:4228,NA
6652,OHPB01005491.1::0:4120,NA
6653,OHLJ01002493.1::0:6231,NA
6654,OHKB01001965.1::0:6785,NA
6655,OHFA01004212.1::0:3376,NA
6656,OHBF01001885.1::0:7174,NA
6657,OCPV01003371.1::0:6274,NA
6658,OBZC01004668.1::0:3771,NA
6659,NODE_8432_length_5049_cov_3.005206::0:5049,NA
6660,Ga0302240_1000165::0:36514,NA
6661,Ga0233420_10003384::0:5263,NA
6662,Ga0104838_102626::0:8053,NA
6663,DJSM01000024.1::0:5224,NA
6664,CABMPQ010000016.1::0:20117,NA
6665,MLQN01000020.1::5613:45613,NA
6666,MAMQ01000046.1::0:30056,NA
6667,FZRC01000031.1::5522:45522,NA
6668,CABMLU010000020.1::5613:45613,NA
6669,ODYN01000420.1::6534:46534,NA
6670,ODKB01000072.1::14390:54719,NA
6671,ODGR01000315.1::1873:40466,NA
6672,Ga0113979_100007::93283:133283,NA
6673,Ga0111363_100214::0:40669,NA
6674,Ga0102700_1000333::0:36109,NA
6675,Ga0101800_100016::100103:140103,NA
6676,PPYE01276083.1::0:11239,NA
6677,QSTA01000002.1::42127:104952,NA
6678,OOIF01000049.1::18025:97800,NA
6679,OOCD01000112.1::0:52899,NA
6680,OOAJ01000129.1::38251:64076,NA
6681,OHAQ01000487.1::0:31396,NA
6682,OGUL01000030.1::68778:147594,184
6683,NUEP01000017.1::0:28769,NA
6684,NODE_149_length_63876_cov_26.624998::0:52899,NA
6685,CABMFR010000002.1::41996:104952,NA
6686,UQAH01000004.1::64146:104146,NA
6687,UQAF01000022.1::18517:46996,NA
6688,UMLE01017418.1::40464:76722,NA
6689,ULXI01076333.1::68048:105351,NA
6690,ULUI01028375.1::0:22830,NA
6691,ULSL01052688.1::0:31158,NA
6692,ULRC01093706.1::0:19371,NA
6693,ULQG01001925.1::11931:48657,NA
6694,QULH01000007.1::80917:120917,NA
6695,QULE01000007.1::22215:64194,NA
6696,QUFB01000022.1::0:39976,NA
6697,OLVW01000193.1::0:30531,NA
6698,OLRQ01000249.1::0:27269,NA
6699,OLRA01000317.1::0:33629,NA
6700,OLNW01002245.1::0:16995,NA
6701,OLFY01002891.1::0:15681,NA
6702,OJNH01001172.1::0:21636,NA
6703,OGQO01000733.1::1951:33745,NA
6704,OGOM01000024.1::3165:43165,NA
6705,OGCN01000934.1::0:27911,NA
6706,OEEK01001535.1::0:19992,NA
6707,ODUK01001579.1::0:19098,NA
6708,OCHI01000101.1::9223:49223,NA
6709,OCHE01000105.1::67596:107596,NA
6710,NODE_375_length_53962_cov_3.417794::21845:53962,NA
6711,Ga0134492_1000088::84623:124623,NA
6712,Ga0100528_100982::0:26815,NA
6713,DQGC01000007.1::0:20053,NA
6714,CABMFN010000007.1::22413:64854,NA
6715,ULUN01027215.1::0:33612,NA
6716,QULM01000001.1::278152:318152,NA
6717,OLOX01000167.1::31971:66241,NA
6718,Ga0256404_1000428::12251:52251,NA
6719,CABMFK010000001.1::278152:318152,NA
6720,UMJU01073964.1::0:17314,NA
6721,UMEI01034722.1::17037:42119,NA
6722,ULRN01028184.1::0:14152,NA
6723,ULQA01020323.1::0:18316,NA
6724,RCYH01000017.1::0:25158,NA
6725,QWCK01009254.1::0:6955,NA
6726,OQVH01001180.1::0:17487,NA
6727,OLRX01000071.1::58749:87373,NA
6728,OLPT01005030.1::0:5336,NA
6729,OLPQ01000150.1::37197:63253,NA
6730,OLGF01002153.1::0:18900,NA
6731,OLFU01000816.1::0:29466,NA
6732,OIZU01000757.1::0:22500,NA
6733,OIYW01001797.1::0:12762,NA
6734,OIWL01004754.1::0:7827,NA
6735,OHAC01000727.1::0:29136,NA
6736,OGZD01000960.1::0:20985,NA
6737,OGCO01004866.1::0:13753,NA
6738,OGCO01003007.1::0:20734,NA
6739,OGCM01002134.1::0:19684,NA
6740,OFSC01000675.1::0:26659,NA
6741,OFMV01001498.1::0:17985,NA
6742,OFMG01000468.1::0:21027,NA
6743,OFME01001242.1::0:15161,NA
6744,OFLY01000350.1::0:33044,NA
6745,OEHT01001427.1::0:18633,NA
6746,OCPW01001725.1::0:11142,NA
6747,OBJP01000991.1::0:14524,NA
6748,NODE_343_length_43487_cov_4.551667::17651:43487,NA
6749,KI271077.1::59474:89239,NA
6750,Ga0318466_10146777::0:7081,NA
6751,Ga0307249_10158015::0:7081,NA
6752,Ga0224746_10184::0:12781,NA
6753,CABKSU010000006.1::59474:89239,NA
6754,HE978580.1::386373:426373,NA
6755,CABKRE010000001.1::386373:426373,NA
6756,OIWU01007022.1::0:6886,NA
6757,OGTF01000200.1::0:15800,NA
6758,OGSK01000365.1::0:12528,NA
6759,USRZ01000030.1::0:4998,NA
6760,UQXH01000018.1::0:34594,NA
6761,UQLS01000004.1::63385:103385,NA
6762,UMGQ01009139.1::0:6386,NA
6763,UMFG01004837.1::0:6419,NA
6764,UMBK01054076.1::2427:30064,NA
6765,ULXV01028078.1::0:5605,NA
6766,ULXO01028317.1::9867:35704,NA
6767,ULXI01041841.1::0:20224,NA
6768,ULWB01018972.1::0:20006,NA
6769,ULUA01039599.1::0:20366,NA
6770,ULTP01039890.1::0:9878,NA
6771,ULTF01055225.1::0:20378,NA
6772,ULSS01069897.1::0:5387,NA
6773,ULSL01037094.1::0:5096,NA
6774,ULRT01041119.1::0:5957,NA
6775,ULQG01055253.1::0:10196,NA
6776,QWCY01001270.1::22540:43337,NA
6777,PPYF01271888.1::0:5207,NA
6778,OODJ01000018.1::89855:129855,NA
6779,OLSP01000349.1::25542:46123,NA
6780,OLSB01000135.1::0:20389,NA
6781,OLGV01004890.1::0:3197,NA
6782,OLGI01005944.1::0:5337,NA
6783,OLGF01000196.1::0:20519,NA
6784,OLFV01005888.1::0:5188,NA
6785,OKRS01000016.1::51462:91462,NA
6786,OJQM01001294.1::0:10455,NA
6787,OJMO01001500.1::0:14335,NA
6788,OJMM01002797.1::0:8635,NA
6789,OIZA01002058.1::0:6340,NA
6790,OIXA01000036.1::52068:118945,NA
6791,OIWU01011721.1::0:4441,NA
6792,OIWM01000223.1::0:20020,NA
6793,OIWL01006082.1::0:5993,NA
6794,OIWK01007276.1::0:5223,NA
6795,OHUE01002952.1::0:5278,NA
6796,OHUD01002448.1::0:5042,NA
6797,OHTO01000936.1::0:5499,NA
6798,OHSI01001769.1::0:10430,NA
6799,OHRA01002070.1::0:5139,NA
6800,OHLK01000960.1::0:5246,NA
6801,OHKP01001970.1::0:7464,NA
6802,OHJK01004961.1::0:3951,NA
6803,OHHZ01001792.1::0:6214,NA
6804,OHFR01001103.1::0:9475,NA
6805,OHCD01002106.1::0:6610,NA
6806,OHAG01001054.1::0:19652,NA
6807,OHAB01000026.1::63385:103385,NA
6808,OGZZ01000007.1::91737:112438,NA
6809,OGYX01000119.1::32227:52528,NA
6810,OGYV01000471.1::3036:34793,NA
6811,OGUO01006079.1::0:5623,NA
6812,OGRT01002864.1::0:8373,NA
6813,OGPT01000381.1::4523:44523,NA
6814,OGOQ01002767.1::0:10355,NA
6815,OGOP01005369.1::0:6207,NA
6816,OFMT01000038.1::20638:60638,NA
6817,OFMS01000003.1::136275:156536,NA
6818,OFMA01004094.1::0:6705,NA
6819,ODQJ01000064.1::31170:69214,NA
6820,OCTW011541715.1::0:5310,NA
6821,OCHN01000206.1::38302:66046,NA
6822,OCHM01000160.1::0:27446,NA
6823,MNTG01000030.1::52239:92239,NA
6824,Ga0216345_10012218::0:8300,NA
6825,Ga0187911_10037651::0:8575,NA
6826,Ga0187910_10043949::0:8575,NA
