,node,cluster
3485,OCAL01000035.1::10805:50805,NA
3486,OAXJ01000527.1::0:32826,NA
3487,OAWS01001286.1::0:13410,NA
3488,NODE_152_length_112043_cov_213.822::50876:90876,NA
3489,KB899571.1::24554:64554,NA
3490,Ga0169883_100043::45472:85472,NA
3491,Ga0169882_100174::10830:50830,NA
3492,Ga0169881_100610::0:32826,NA
3493,Ga0134455_100030::0:30638,NA
3494,Ga0134427_1001487::0:11484,NA
3495,Ga0134385_100056::37965:69068,NA
3496,CABMFB010000003.1::33022:73022,NA
3497,ODJA01005637.1::0:5004,6
3498,ODIW01003150.1::0:7311,6
3499,Ga0208825_1000694::0:29976,NA
3500,Ga0307249_10025130::0:20866,NA
3501,ODXW01000007.1::0:35323,NA
3502,ODOJ01000137.1::0:34043,NA
3503,ODNI01001826.1::0:12454,NA
3504,ODGR01000032.1::0:36322,NA
3505,Ga0119807_1000576::0:24215,NA
3506,Ga0115613_1000443::142:33537,NA
3507,Ga0115302_100831::0:17027,NA
3508,Ga0115224_1000147::2645:42645,NA
3509,Ga0115176_1002701::0:12682,NA
3510,Ga0113996_1000641::0:26576,NA
3511,Ga0113984_100114::9979:49979,NA
3512,Ga0113552_100119::35624:72307,NA
3513,Ga0105531_100289::0:39142,NA
3514,Ga0104054_100189::30897:70897,NA
3515,Ga0102700_1000138::38411:72983,NA
3516,Ga0100061_100104::0:36389,NA
3517,Ga0099624_100344::10099:43606,NA
3518,Ga0099576_1000930::0:18036,NA
3519,Ga0099391_100283::0:36115,NA
3520,UPYF01000016.1::18418:56219,NA
3521,UMFR01066887.1::0:3063,NA
3522,ULTB01017873.1::0:4966,NA
3523,QSFA01000006.1::43990:94065,NA
3524,ONZW01001267.1::0:12388,NA
3525,OLKG01002072.1::0:11711,NA
3526,OLJW01003529.1::0:11786,NA
3527,OKRV01000435.1::1560:29361,NA
3528,OJUG01002285.1::0:20864,NA
3529,OJSQ01003646.1::0:10737,NA
3530,OJSP01001323.1::0:26769,NA
3531,OJSL01003299.1::0:8302,NA
3532,OJSK01000117.1::67312:98158,NA
3533,OJSJ01000834.1::0:28814,NA
3534,OJSI01000802.1::0:28879,NA
3535,OJSH01000913.1::0:29817,NA
3536,OJSG01000335.1::17698:52296,NA
3537,OJSF01000814.1::0:29818,NA
3538,OJSE01001587.1::0:28466,NA
3539,OJSD01001370.1::0:28466,NA
3540,OJSC01001179.1::0:28879,NA
3541,OJSB01002031.1::0:11974,NA
3542,OJSA01000939.1::0:28879,NA
3543,OJRZ01000788.1::0:29364,NA
3544,OJRY01000734.1::0:29817,NA
3545,OJRX01001167.1::0:28879,NA
3546,OJRW01000888.1::0:26703,NA
3547,OJRV01001231.1::0:29818,NA
3548,OHBJ01000371.1::6277:28257,NA
3549,OGZX01002821.1::0:13103,NA
3550,OGYL01000202.1::0:31841,NA
3551,OGXC01006502.1::0:4772,NA
3552,OFRZ01001707.1::0:12811,NA
3553,JGI20225J20221_1002141::0:16090,NA
3554,JGI20225J20221_1001940::0:17732,NA
3555,JGI20225J20221_1000318::51125:91125,NA
3556,Ga0310695_10085597::0:3062,NA
3557,Ga0256871_1015566::0:3754,NA
3558,Ga0256406_1012269::0:6422,NA
3559,Ga0163159_1000990::0:21788,NA
3560,Ga0160425_1001484::0:21794,NA
3561,Ga0114167_100511::0:43769,NA
3562,Ga0100366_100409::0:29786,136
3563,Ga0070399_1001068::6123:29625,NA
3564,FOQP01000020.1::0:29743,NA
3565,CDZT01015912.1::0:19448,NA
3566,CABJFZ010000006.1::43990:94065,NA
3567,ULXU01021432.1::0:12667,127
3568,ULXH01072188.1::0:16155,127
3569,ULWJ01000904.1::0:11393,127
3570,ULWG01003582.1::0:15269,127
3571,ULUC01015591.1::0:19657,127
3572,ULUA01082193.1::0:17336,127
3573,ULTV01064476.1::0:15185,127
3574,ULSN01048349.1::0:11501,127
3575,ULMM01043627.1::0:7979,127
3576,OQVS01004170.1::0:8339,127
3577,OODJ01000643.1::0:33439,127
3578,OLVT01000608.1::1177:37921,127
3579,OLGA01000831.1::0:25704,127
3580,OJRS01001682.1::0:7451,127
3581,OIWU01000165.1::65075:92430,127
3582,OIWS01000221.1::37731:77731,127
3583,OIFE01000055.1::7937:47937,127
3584,OHUD01000664.1::0:14750,127
3585,OHTV01000421.1::0:21493,127
3586,OHHZ01000568.1::0:16508,127
3587,OHAW01000876.1::0:11215,127
3588,OGYY01000458.1::0:29033,127
3589,OGYX01000131.1::6577:46577,127
3590,OGXK01002913.1::0:8571,127
3591,OGOQ01000147.1::0:29517,127
3592,OGOI01002800.1::0:7971,127
3593,OFSC01000688.1::0:26364,127
3594,OFMH01001173.1::0:14997,127
3595,ODXP01002821.1::0:8454,127
3596,ODQJ01000115.1::9968:49968,127
3597,OCRP01000446.1::0:36071,127
3598,NODE_5329_length_6199_cov_2.733257::0:6199,127
3599,Ga0134523_1000157::1314:41880,127
3600,Ga0134451_102041::0:7048,127
3601,Ga0114180_100713::0:33126,127
3602,Ga0101796_100016::53980:93980,127
3603,UMIB01003550.1::0:7725,NA
3604,ULQT01016490.1::0:13520,NA
3605,QZME01001608.1::0:16699,NA
3606,QZLV01001292.1::0:16336,NA
3607,QZLI01001224.1::0:15502,NA
3608,QWCN01003870.1::0:16609,NA
3609,OLSO01000303.1::3793:43793,NA
3610,OLRG01002285.1::0:13824,NA
3611,OLQK01001378.1::0:16451,NA
3612,OLQI01001400.1::0:15632,NA
3613,OLQH01000221.1::9222:49222,NA
3614,OLQG01000309.1::5176:41723,NA
3615,OLPY01002068.1::0:12940,NA
3616,OLOP01000315.1::5064:39514,NA
3617,OLFT01006225.1::0:6475,NA
3618,OIYU01000578.1::0:27023,NA
3619,OIWP01000226.1::2575:42575,NA
3620,OHAC01001229.1::0:21347,NA
3621,OGQG01000595.1::354:35542,NA
3622,OGQB01007140.1::0:5460,NA
3623,OGPD01000392.1::0:36111,NA
3624,OGDN01000161.1::2687:42687,NA
3625,OFMG01000676.1::0:37228,NA
3626,OCPR01000075.1::7491:47491,NA
3627,Ga0187903_10004196::0:19098,NA
3628,Ga0153798_10000474::0:31611,NA
3629,Ga0134523_1005102::0:15075,NA
3630,FMFY01000003.1::118791:158791,NA
3631,FMDP01000019.1::28537:68537,NA
3632,Ga0307248_10128::0:31227,NA
3633,Ga0307131_10038::71981:100274,NA
3634,Ga0307130_10102::0:31227,NA
3635,Ga0307128_10090::0:31227,NA
3636,Ga0214528_10099::9863:33839,NA
3637,Ga0214527_10104::0:31227,NA
3638,Ga0214515_10093::0:31227,NA
3639,FMGB01000005.1::9092:49092,NA
3640,CABIYA010000005.1::9092:49092,NA
3641,UMLG01008593.1::0:29005,6
3642,UMLF01029949.1::0:36162,6
3643,UMKH01053676.1::0:11926,6
3644,UMKE01029403.1::0:15055,6
3645,UMKB01002814.1::0:20472,6
3646,UMJT01020508.1::0:6434,6
3647,UMHV01023994.1::0:22172,6
3648,UMFX01037385.1::0:25388,6
3649,UMEY01018871.1::0:18240,6
3650,UMEK01030913.1::0:13934,6
3651,UMEJ01018058.1::0:25444,6
3652,UMBL01032766.1::0:14386,6
3653,UMBF01036991.1::7548:35079,6
3654,ULYO01013622.1::0:15305,6
3655,ULXK01036197.1::0:10053,6
3656,ULTB01049849.1::0:30670,6
3657,ULPP01060160.1::0:39244,6
3658,ULOH01034264.1::15383:55383,6
3659,QZMB01000158.1::26737:54526,6
3660,QZLN01000194.1::14387:55467,6
3661,QZLK01000088.1::66178:106178,6
3662,QUKN01000003.1::144840:184840,6
3663,QUJO01000002.1::133038:173038,6
3664,QUIZ01000002.1::128220:168220,6
3665,QUFE01000003.1::0:26986,6
3666,QUCV01000007.1::56001:96001,6
3667,QUCH01000008.1::0:31423,6
3668,QTZA01000003.1::0:26992,6
3669,QTXZ01000003.1::0:27414,6
3670,QTXE01000001.1::110729:150729,6
3671,QTXB01000002.1::135289:175289,6
3672,QTXA01000002.1::62512:102512,6
3673,QTWI01000004.1::87333:127333,6
3674,QTVZ01000003.1::0:28142,6
3675,QTVF01000002.1::98127:138127,6
3676,QRYQ01000006.1::6816:90208,6
3677,QRYH01000007.1::6816:90208,6
3678,PYLQ01000002.1::160746:200746,6
3679,PVMN01000083.1::28331:68331,6
3680,PVML01017744.1::28010:64959,6
3681,OQWI01000880.1::0:13531,6
3682,OMWG01000017.1::0:34183,6
3683,OLVT01000335.1::720:40720,6
3684,OLVR01001943.1::0:17363,6
3685,OLQO01002864.1::0:8677,6
3686,OLQN01000262.1::0:27670,6
3687,OLQK01000031.1::99432:139432,6
3688,OLQJ01000302.1::7130:34466,6
3689,OLPR01000614.1::11301:32097,6
3690,OLPQ01001967.1::0:13130,6
3691,OLPL01001663.1::0:13175,6
3692,OLPL01000561.1::191:27453,6
3693,OLPD01000090.1::22448:62448,6
3694,OLOP01001321.1::0:16495,6
3695,OLOA01002420.1::0:16861,6
3696,OLNY01003444.1::0:10089,6
3697,OLNK01000820.1::164:30594,6
3698,OLNH01000685.1::0:24974,6
3699,OLIW01000132.1::0:20025,6
3700,OLGD01000397.1::68348:90244,6
3701,OKSD01000005.1::136257:178590,6
3702,OKRY01000058.1::0:34309,6
3703,OKRU01001531.1::0:22013,6
3704,OJNJ01000750.1::0:18860,6
3705,OJMH01000001.1::465358:505358,6
3706,OJMG01001126.1::0:25733,6
3707,OIWK01001178.1::0:26059,6
3708,OHAE01000610.1::2728:32237,6
3709,OGYU01000355.1::0:27382,6
3710,OGYS01000020.1::35442:75442,6
3711,OGXI01000161.1::29548:57526,6
3712,OGXC01001162.1::0:20885,6
3713,OGWT01002622.1::0:12098,6
3714,OGOX01001658.1::0:13975,6
3715,OGCO01001815.1::3257:30600,6
3716,OFML01000214.1::0:27107,6
3717,OFHA01001877.1::0:13338,6
3718,OFEK01000223.1::0:34390,6
3719,OEHW01003277.1::0:8127,6
3720,ODXW01001460.1::0:11917,6
3721,ODUK01000815.1::8861:36509,6
3722,ODJI01000432.1::0:28352,6
3723,OCTW011303826.1::0:15085,6
3724,OBAQ01000008.1::204941:245730,6
3725,NODE_1304_length_16136_cov_7.529258::0:16136,6
3726,NFLB01000005.1::112234:152234,6
3727,NFKY01000010.1::0:20373,6
3728,MNSC01000038.1::0:26565,6
3729,LFRX01000014.1::0:20047,6
3730,LFRM01128632.1::0:20047,6
3731,KE159692.1::27345:67345,6
3732,HF995078.1::0:26572,6
3733,Ga0208694_1000077::37064:77064,6
3734,Ga0208462_1001301::0:17551,6
3735,Ga0208195_1000278::0:32255,6
3736,Ga0172375_10014236::0:9758,6
3737,Ga0172375_10001945::910:32829,6
3738,Ga0172371_10015528::0:9704,6
3739,Ga0134094_1000478::0:26973,6
3740,Ga0134092_1001369::0:20012,6
3741,Ga0134091_1001215::0:20020,6
3742,Ga0116195_1000152::0:34377,6
3743,Ga0116194_1000418::0:25301,6
3744,Ga0116183_1006338::0:10885,6
3745,Ga0116183_1005592::0:11867,6
3746,Ga0116182_1006778::0:9417,6
3747,Ga0116182_1003794::0:13829,6
3748,Ga0116174_10002956::0:14253,6
3749,Ga0113998_100065::0:41533,6
3750,Ga0105643_100313::19555:76952,6
3751,Ga0104843_100800::0:20024,6
3752,Ga0101033_100039::41166:69227,6
3753,Ga0100528_100734::8865:36485,6
3754,Ga0099398_100066::0:30510,6
3755,FNNF01000001.1::4150:44150,6
3756,FMEJ01000015.1::28690:57837,6
3757,DS996841.1::231191:271738,6
3758,CP040902.1::2827055:2867055,6
3759,CABLCL010000036.1::0:24314,6
3760,ULTP01035658.1::0:7350,136
3761,ULPU01004135.1::0:4907,136
3762,QWCN01007981.1::0:8924,136
3763,OLGB01000349.1::0:37957,136
3764,OJSQ01001430.1::3491:25344,136
3765,OJSP01001044.1::0:21354,136
3766,OJQM01001183.1::0:11117,136
3767,OHAI01009731.1::0:4405,136
3768,OGZW01003962.1::0:10618,136
3769,OGDN01004501.1::0:12388,136
3770,Ga0134382_1000892::0:16384,136
3771,Ga0115185_103623::0:5274,136
3772,DPNV01000264.1::3887:24955,136
3773,UQCE01000017.1::0:29304,NA
3774,UMIM01048457.1::1576:25852,136
3775,UMHB01001134.1::1578:41578,136
3776,UMFY01007334.1::0:24164,NA
3777,ULQN01001672.1::42496:82496,136
3778,PPYE01758559.1::3462:43462,136
3779,OOCH01000184.1::29837:69837,136
3780,OOCB01005277.1::0:9700,NA
3781,OLSD01000045.1::34758:74758,136
3782,OLPN01000143.1::3296:43296,136
3783,OLPH01000234.1::32209:72209,136
3784,OGZM01000256.1::31523:71523,136
3785,OGYC01000050.1::45604:85604,136
3786,OGWS01000092.1::29315:69315,136
3787,OGRN01000010.1::31425:71863,136
3788,OGOP01000600.1::0:26944,136
3789,OGDF01000186.1::1202:41202,136
3790,ODVQ01002464.1::0:10559,NA
3791,ODAI014697782.1::0:12521,NA
3792,OCRP01000076.1::27408:67408,136
3793,NODE_131_length_74283_cov_14.118414::30799:70799,136
3794,Ga0099364_10001543::0:34318,NA
3795,UMKG01012007.1::0:12435,14
3796,UMIA01064539.1::0:22001,14
3797,UMHT01059330.1::0:14748,14
3798,UMGF01093404.1::0:11101,14
3799,UMEI01005602.1::0:20978,14
3800,UMEE01014337.1::0:18635,14
3801,UMDO01012131.1::0:14235,14
3802,UMCK01055254.1::0:12791,14
3803,UMCF01071107.1::0:15810,14
3804,UMBI01059874.1::0:15616,14
3805,UMAP01031897.1::0:16990,14
3806,ULYT01034509.1::0:25412,14
3807,ULXB01027894.1::0:21033,14
3808,ULVR01032251.1::0:17201,14
3809,ULTX01043543.1::0:10320,14
3810,ULSR01040815.1::0:11928,14
3811,ULSK01054731.1::0:8632,14
3812,ULSD01023324.1::0:14683,14
3813,ULRP01060771.1::0:13646,14
3814,ULRO01088876.1::0:12952,14
3815,ULRI01028337.1::0:13686,14
3816,ULRC01003883.1::0:14047,14
3817,ULQS01053500.1::0:15052,14
3818,ULQD01013825.1::0:15299,14
3819,ULQA01070213.1::0:17003,14
3820,ULLS01010374.1::0:13945,14
3821,RPYY01000010.1::0:32736,14
3822,RPYK01000031.1::77939:120757,14
3823,RPYD01000029.1::44480:87299,14
3824,QWCV01004021.1::0:21572,14
3825,QWCB01001195.1::0:25496,14
3826,QVES01000009.1::0:36802,14
3827,PRLC01000007.1::44552:84552,14
3828,PRLA01000007.1::139140:179469,14
3829,OWIP01001496.1::0:14356,14
3830,OQWM01002550.1::0:12338,14
3831,OQVT01001556.1::0:14536,14
3832,OQVI01001092.1::0:19437,14
3833,OOCW01003236.1::0:7969,14
3834,OOCQ01000549.1::0:30690,14
3835,OOCP01000822.1::2423:36226,14
3836,OOCH01002567.1::0:11044,14
3837,OOCE01001617.1::0:7376,14
3838,OOBN01000720.1::0:29176,14
3839,OOBM01000403.1::1553:33638,14
3840,OOAE01002164.1::0:11509,14
3841,OOAD01000715.1::0:21829,14
3842,OOAC01001356.1::0:16963,14
3843,ONZX01002361.1::0:8210,14
3844,OMGL01000570.1::0:27967,14
3845,OMGH01000876.1::0:21914,14
3846,OMDB01000393.1::0:23477,14
3847,OMCU01001098.1::0:12280,14
3848,OMBX01000169.1::5020:40953,14
3849,OMBP01001076.1::0:12818,14
3850,OMBM01000223.1::0:34578,14
3851,OMBL01001608.1::0:8185,14
3852,OMBB01000202.1::0:33574,14
3853,OLZV01001475.1::0:8606,14
3854,OLZJ01000248.1::0:34530,14
3855,OLZB01001855.1::0:6979,14
3856,OLYY01000526.1::0:16271,14
3857,OLYA01000189.1::7094:42085,14
3858,OLXI01000410.1::0:27665,14
3859,OLWW01000742.1::0:16933,14
3860,OLWQ01001181.1::0:9217,14
3861,OLWK01000570.1::0:20963,14
3862,OLWB01005426.1::0:7791,14
3863,OLVY01000743.1::0:23073,14
3864,OLVW01003329.1::0:10201,14
3865,OLVO01005432.1::0:8782,14
3866,OLSN01001442.1::0:20466,14
3867,OLSJ01000046.1::10005:50005,14
3868,OLSF01002639.1::0:13445,14
3869,OLRW01003615.1::0:7267,14
3870,OLRP01001046.1::0:23227,14
3871,OLRN01000769.1::0:21246,14
3872,OLRF01000876.1::0:34764,14
3873,OLRC01001114.1::0:18008,14
3874,OLQM01001938.1::0:21588,14
3875,OLQB01000623.1::0:27348,14
3876,OLPZ01004060.1::0:7237,14
3877,OLPY01001445.1::0:16737,14
3878,OLPK01000026.1::145262:184462,14
3879,OLPD01000223.1::8110:50311,14
3880,OLOR01002435.1::0:14446,14
3881,OLOO01004003.1::0:6777,14
3882,OLOG01000665.1::0:28454,14
3883,OLNX01003309.1::0:11034,14
3884,OLNM01002947.1::0:10028,14
3885,OLNL01000597.1::863:39240,14
3886,OLGJ01000758.1::0:17482,14
3887,OLGE01001233.1::0:26965,14
3888,OLCQ01000014.1::0:23221,14
3889,OLCO01000005.1::4510:35071,14
3890,OLCN01000118.1::0:11903,14
3891,OLBV01000059.1::0:27167,14
3892,OLBB01000356.1::0:10807,14
3893,OLAT01000368.1::0:11000,14
3894,OLAJ01000027.1::0:20763,14
3895,OKUR01000691.1::0:14239,14
3896,OKUM01000504.1::1909:24140,14
3897,OKSA01001888.1::0:18082,14
3898,OJOK01000194.1::7429:47429,14
3899,OJOJ01000194.1::0:19250,14
3900,OJNZ01002177.1::0:9187,14
3901,OJNW01002212.1::0:7643,14
3902,OJNU01000299.1::0:36128,14
3903,OJNP01000678.1::0:21857,14
3904,OJNN01000835.1::0:12272,14
3905,OJAM01001387.1::0:8413,14
3906,OIZW01001198.1::0:17178,14
3907,OIZB01000753.1::0:21737,14
3908,OIYE01001242.1::0:14349,14
3909,OIXS01000489.1::0:24613,14
3910,OIXG01001742.1::0:19346,14
3911,OIWU01000633.1::0:34227,14
3912,OIWT01003189.1::0:15454,14
3913,OIWK01004393.1::0:8647,14
3914,OIOR01000339.1::0:8386,14
3915,OIMK01000013.1::0:23187,14
3916,OIMI01000040.1::0:35368,14
3917,OILJ01000085.1::411:20713,14
3918,OILH01000044.1::0:30061,14
3919,OIKS01000010.1::0:28087,14
3920,OIJE01000106.1::0:11776,14
3921,OIDU01000672.1::0:14838,14
3922,OIBK01000372.1::0:24564,14
3923,OIAD01000501.1::0:19765,14
3924,OHZJ01001094.1::0:10337,14
3925,OHYU01001298.1::0:9876,14
3926,OHYA01000376.1::0:24003,14
3927,OHWF01000322.1::0:26249,14
3928,OHUN01001260.1::0:11527,14
3929,OHTU01000203.1::0:24190,14
3930,OHTN01000530.1::0:17005,14
3931,OHTJ01000330.1::0:19107,14
3932,OHRA01000235.1::0:23285,14
3933,OHQP01000995.1::0:9616,14
3934,OHPJ01002520.1::0:4895,14
3935,OHPC01000757.1::0:17314,14
3936,OHOQ01000420.1::0:21626,14
3937,OHMN01000649.1::0:30689,14
3938,OHMA01000214.1::1992:36826,14
3939,OHLI01000657.1::0:18231,14
3940,OHKQ01000191.1::0:32217,14
3941,OHKI01001612.1::0:7796,14
3942,OHKF01001056.1::0:12639,14
3943,OHHZ01000380.1::1236:22034,14
3944,OHGS01000178.1::0:36044,14
3945,OHGG01000401.1::4825:25237,14
3946,OHFR01000297.1::800:25144,14
3947,OHFI01000416.1::0:17562,14
3948,OHDN01000885.1::0:17082,14
3949,OHDI01000572.1::0:14663,14
3950,OHCB01000139.1::0:28389,14
3951,OHBG01000236.1::0:31272,14
3952,OHAU01000019.1::66661:111560,14
3953,OHAN01000679.1::0:27974,14
3954,OGZW01000906.1::0:23997,14
3955,OGYA01003635.1::0:7160,14
3956,OGXG01001761.1::0:10398,14
3957,OGRQ01000408.1::18728:52696,14
3958,OGRL01001759.1::0:15647,14
3959,OGQQ01001175.1::0:21650,14
3960,OGQL01000567.1::0:30636,14
3961,OGPN01000413.1::0:30726,14
3962,OGPJ01000320.1::2263:39520,14
3963,OGOR01000605.1::0:27385,14
3964,OGOQ01000462.1::12132:42061,14
3965,OGOK01001505.1::0:15884,14
3966,OGDN01001879.1::0:30567,14
3967,OGDF01009552.1::0:8148,14
3968,OGCQ01002031.1::888:22078,14
3969,OGCO01003321.1::0:19167,14
3970,OEFH01000976.1::0:28517,14
3971,OECI01001309.1::0:21210,14
3972,ODYI01000161.1::27048:68163,14
3973,ODXE01000341.1::1612:35264,14
3974,ODKV01003419.1::0:13093,14
3975,ODIO01000433.1::7090:39412,14
3976,ODIH01002037.1::0:18147,14
3977,ODHV01000683.1::1676:30577,14
3978,ODHC01000314.1::18129:57022,14
3979,OCPT01000623.1::0:25422,14
3980,OCPS01005304.1::0:5823,14
3981,OCPR01000327.1::10874:51806,14
3982,OCHC01000306.1::0:28348,14
3983,OCHB01000972.1::0:24664,14
3984,OCHA01000287.1::27461:67215,14
3985,OCGZ01000501.1::0:24749,14
3986,OBYZ01000471.1::1992:39237,14
3987,OBKN01000452.1::0:18883,14
3988,OBIU01001106.1::0:9928,14
3989,OBAS01000247.1::16637:56185,14
3990,OAVJ01000335.1::0:32152,14
3991,NODE_567_length_44995_cov_18.3559::14490:44995,14
3992,NODE_3580_length_9681_cov_2.577810::0:9681,14
3993,NODE_1493_length_15177_cov_4.113675::0:15177,14
3994,NODE_1099_length_20904_cov_8.327738::0:20904,14
3995,NMTY01000009.1::53307:93307,14
3996,MNRI01000286.1::0:10820,14
3997,LR699017.1::1052542:1092542,14
3998,Ga0134492_1001308::0:29743,14
3999,Ga0134423_1000467::4019:26630,14
4000,Ga0134419_1000249::4212:38565,14
4001,Ga0134414_1000823::0:13683,14
4002,Ga0134406_1000643::0:20389,14
4003,Ga0134374_1001449::0:11698,14
4004,Ga0134372_1000378::0:23431,14
4005,Ga0115675_101042::0:25413,14
4006,Ga0115078_100222::32177:67684,14
4007,Ga0114293_100526::0:27677,14
4008,Ga0114024_100061::107941:149117,14
4009,Ga0113869_1000408::2989:42989,14
4010,Ga0111422_100921::0:23138,14
4011,Ga0111077_100721::0:28706,14
4012,Ga0105637_102625::0:5636,14
4013,Ga0104763_100675::853:29784,14
4014,CYYL01000016.1::0:32634,14
4015,CP026548.1::1052542:1092542,14
4016,CEAI01005745.1::0:7031,14
4017,CEAB01020356.1::0:12315,14
4018,CDYX01031300.1::0:8448,14
4019,CABIWV010000016.1::0:32634,14
4020,ULUB01023546.1::0:10951,NA
4021,SFGF01000049.1::3657:27497,NA
4022,OODT01000276.1::0:36557,NA
4023,OOCN01000288.1::12923:50282,NA
4024,OLYJ01002659.1::0:4507,NA
4025,OHAJ01001099.1::0:20211,NA
4026,OGYM01000071.1::20818:60818,NA
4027,OGOG01004062.1::0:10484,NA
4028,OBLI01003732.1::0:11428,NA
4029,Ga0307245_1160021::0:21531,NA
4030,Ga0257072_1000501::27394:91141,NA
4031,Ga0257070_1000391::0:61205,NA
4032,Ga0257067_1002461::0:12004,NA
4033,Ga0214508_1000888::17525:39549,NA
4034,Ga0187897_1000748::17538:39558,NA
4035,Ga0187895_1000778::17538:40188,NA
4036,UMLG01068023.1::0:9691,NA
4037,UMJR01027005.1::0:9407,NA
4038,UMGU01010692.1::0:10912,NA
4039,OLRW01001774.1::0:13160,NA
4040,OLOC01001670.1::0:12163,NA
4041,OLNW01003450.1::0:12172,NA
4042,OLNS01002288.1::0:12805,NA
4043,OIYE01002051.1::0:8129,NA
4044,OGQR01003830.1::0:7945,NA
4045,LQAQ01000073.1::31620:67908,175
4046,JGI990J12352_1000630::0:7407,6
4047,Ga0256838_1001077::0:13794,NA
4048,Ga0256837_1002123::0:12662,NA
4049,Ga0116183_1010328::0:7787,145
4050,Ga0116182_1009194::0:7703,145
4051,C687J13896_1000780::0:20218,145
4052,JGI24122J20155_1000049::29719:64605,175
4053,Ga0334901_1002149::0:17579,175
4054,Ga0311022_13520328::0:11953,175
4055,Ga0306865_1000447::0:16355,175
4056,Ga0265294_10003525::0:19958,175
4057,Ga0209607_1002820::0:13679,175
4058,Ga0209604_1002729::0:12708,175
4059,Ga0209506_1000104::90130:117092,175
4060,Ga0209407_1006384::0:8840,175
4061,Ga0209075_1004419::0:11280,175
4062,Ga0208824_1000251::25412:61415,175
4063,Ga0208371_1000004::226379:266379,175
4064,Ga0172378_10006808::0:10656,175
4065,Ga0116620_1000470::0:20971,175
4066,Ga0116166_1000429::0:20011,175
4067,Ga0116157_10004694::0:12719,175
4068,Ga0116147_1001638::3807:24195,175
4069,Ga0116146_1000378::33746:56436,175
4070,Ga0116145_1000333::33746:59087,175
4071,Ga0116141_10004184::0:12168,175
4072,Ga0115030_1001071::0:12147,175
4073,Draft_10002389::0:20051,175
4074,Draft_10002371::0:20051,175
4075,DKCB01000013.1::0:14609,175
4076,DJSE01000008.1::0:20051,175
4077,OEHM01000816.1::0:12310,19
4078,ODLD01001198.1::0:13486,19
4079,ODKN01007720.1::0:3284,19
4080,LBCU01000061.1::1947:23379,19
4081,JVPQ01000016.1::11093:31589,19
4082,Ga0114284_1002079::0:11757,19
4083,Ga0113995_100148::4226:24636,19
4084,Ga0113985_100148::4226:24636,19
4085,Ga0111559_1005719::0:4645,19
4086,Ga0111455_1001169::0:14792,19
4087,Ga0110912_101116::0:6398,19
4088,Ga0105530_1000237::0:20240,19
4089,Ga0099623_1002150::0:9838,19
4090,Ga0099521_101255::0:7538,19
4091,QTYR01000003.1::102714:142714,6
4092,OHAH01000207.1::8678:47564,6
4093,OGCN01000201.1::16094:56094,6
4094,OGCM01000029.1::91761:131761,6
4095,FMEW01000005.1::99867:139867,6
4096,CABIXJ010000005.1::99861:140142,6
4097,NOZQ01000211.1::0:15618,145
4098,LSQX01008857.1::0:11869,145
4099,JGI24025J20009_10001854::0:15630,145
4100,Ga0256842_1001201::0:21324,145
4101,Ga0212121_10005784::0:12733,145
4102,Ga0209718_1003491::0:14012,145
4103,Ga0209204_1003864::0:10643,145
4104,Ga0209121_10003409::0:15418,145
4105,Ga0208824_1002640::0:13489,145
4106,Ga0172382_10007132::0:15976,145
4107,Ga0116189_1002436::0:13800,145
4108,Ga0116161_1003705::0:13428,145
4109,Ga0116159_1003698::0:13428,145
4110,Ga0116145_1003391::0:13460,145
4111,Ga0113998_101699::0:17083,NA
4112,OJQH01000110.1::4902:44902,14
4113,Ga0134399_1000144::3082:47583,14
4114,Ga0315282_10000020::320415:359087,82
4115,Ga0308394_1000006::40667:80667,145
4116,Ga0207433_10017605::0:9882,NA
4117,Ga0194113_10007636::0:13436,145
4118,Ga0194112_10007961::0:13714,145
4119,Ga0194111_10004341::0:16553,145
4120,Ga0190286_1000322::0:20735,NA
4121,VAPR01000631.1::0:20019,NA
4122,VAPR01000413.1::0:28400,NA
4123,QMLB01000007.1::0:11440,NA
4124,OGCI01004450.1::0:6945,NA
4125,JGI26466J51736_1000686::0:14850,NA
4126,Ga0326763_1000517::0:13550,NA
4127,Ga0326760_1000749::0:15853,NA
4128,Ga0308416_1001176::0:8707,NA
4129,Ga0272449_1006269::0:9022,NA
4130,Ga0212093_1005583::0:17569,NA
4131,Ga0209778_100110::0:20161,NA
4132,Ga0209669_100272::10604:31271,NA
4133,Ga0209479_1007594::0:3766,NA
4134,Ga0197143_1001274::810:21745,NA
4135,Ga0180300_10001322::0:11440,NA
4136,Ga0130025_1095171::0:4610,NA
4137,Ga0101945_1003482::0:8808,NA
4138,Ga0101943_1000638::11294:47792,NA
4139,Ga0101941_1002381::0:8569,NA
4140,Ga0079997_115292::0:20398,NA
4141,Ga0079996_116457::0:19231,NA
4142,Ga0079992_131327::635972:669835,NA
4143,Ga0079992_131141::13124:36771,NA
4144,Ga0073933_1005003::0:8085,NA
4145,Ga0073933_1003513::0:11103,NA
4146,Ga0073930_1001842::0:16639,NA
4147,Ga0073929_1006036::0:4318,NA
4148,Ga0070696_100001081::0:17579,NA
4149,FYEK01000027.1::339015:379015,NA
4150,Ga0070740_10000342::0:36189,145
4151,MGQO01000279.1::0:29768,145
4152,Ga0247842_10000360::31200:71200,145
4153,Ga0247841_10000526::31200:71200,145
