,node,cluster
702,OHMN01001105.1::0:19608,16
703,JGI24714J26587_10003501::0:9756,16
704,Ga0209537_1001487::0:26266,16
705,Ga0134092_1001153::0:23877,16
706,AP011526.1::1014041:1054041,16
707,Ga0209593_10000535::0:17595,7
708,Ga0209225_1000900::0:20046,7
709,Ga0105104_10001810::0:15931,7
710,CP003273.1::812966:852966,7
711,LNAP01002463.1::0:29606,7
712,KE387198.1::2305:34276,7
713,JGI24721J44947_10007249::0:14726,7
714,Ga0209723_1000789::19564:55137,5
715,Ga0209225_1004901::0:10314,7
716,Ga0208683_100667::0:13027,7
717,Ga0208314_100982::0:9259,7
718,Ga0208314_100871::0:10101,7
719,Ga0208313_100353::0:12568,7
720,Ga0105117_1000380::0:11746,7
721,Ga0079992_127606::0:9839,7
722,SLUN01000061.1::0:21239,7
723,SGBB01000008.1::49371:89686,7
724,MSQD01000014.1::0:35005,7
725,Ga0272448_1018284::0:6458,7
726,Ga0207433_10026863::0:7223,7
727,Ga0078972_1024533::0:7066,7
728,Ga0078972_1021723::0:8106,7
729,Ga0078972_1003061::17552:51768,7
730,Draft_10000005::235618:275618,7
731,DJWO01000009.1::272692:312692,7
732,C687J35164_10001101::0:9484,7
733,SDBV01001250.1::17499:38267,7
734,Ga0315547_1000873::3558:26182,7
735,Ga0315541_1001078::0:21711,7
736,Ga0315310_10004937::0:8193,7
737,Ga0315268_10007965::0:11097,7
738,Ga0308419_1001199::0:17360,7
739,Ga0308397_1000005::0:34773,7
740,Ga0308396_1000007::0:20046,7
741,Ga0272448_1005402::0:14161,7
742,Ga0209102_1000704::0:20002,7
743,Ga0208695_1000838::0:20147,7
744,Ga0207433_10008461::0:16748,7
745,Ga0187867_10001278::0:21677,7
746,Ga0187864_10001080::0:27494,7
747,Ga0181613_1000238::15416:39358,7
748,Ga0129301_1001652::0:10444,7
749,Ga0114934_10013855::0:4587,7
750,DIVV01000154.1::0:20001,7
751,DCDG01000004.1::10821:31668,7
752,SDBU01011003.1::0:9973,7
753,SCVX01000065.1::0:20057,7
754,SCADCLC_10067974::0:8365,7
755,RHFJ01000024.1::21591:54502,7
756,Ga0334895_1003916::0:10980,7
757,Ga0315549_1005179::0:10729,7
758,Ga0315545_1004903::0:10893,7
759,Ga0315544_1003130::0:11159,7
760,Ga0315539_1003407::0:11195,7
761,Ga0315538_1001909::0:12063,7
762,Ga0315298_1006094::0:16662,7
763,Ga0315293_10005719::0:11699,7
764,Ga0315274_10016061::0:10587,7
765,Ga0311022_15088735::0:10065,7
766,Ga0307991_1003520::0:10102,7
767,Ga0307443_1003032::0:8990,7
768,Ga0272442_10012230::0:10390,7
769,Ga0256835_1000032::13692:53692,7
770,Ga0233437_1007399::0:10645,7
771,Ga0210039_1005420::0:8830,7
772,Ga0210003_1004809::0:10551,7
773,Ga0209573_1001192::0:20051,7
774,Ga0208825_1002066::0:13943,7
775,Ga0187309_12793::0:8839,7
776,Ga0181527_1003482::0:14069,7
777,Ga0123519_10015752::0:10577,7
778,Ga0117933_1002211::0:20997,7
779,Ga0114918_10005769::0:10593,7
780,Ga0103809_1000738::0:13136,7
781,Ga0075121_1002876::0:9623,7
782,Ga0073930_1000651::23336:43516,7
783,DIVR01000065.1::213647:233976,7
784,AGFD01000058.1::0:18532,7
785,LNDE01000005.1::550:40550,7
786,LDZQ01000060.1::0:7804,7
787,LACO01000001.1::242587:326295,7
788,JGI12104J13512_1000017::0:33954,7
789,Ga0308410_1002059::0:11608,7
790,Ga0308409_1001267::0:12020,7
791,Ga0209017_10003413::0:8893,7
792,Ga0190313_1002366::0:9290,7
793,Ga0168446_100220::0:8321,7
794,Ga0072500_148767::0:12666,7
795,Ga0071330_1035782::0:12435,7
796,FOTT01000005.1::87695:128983,7
797,DOKY01000024.1::0:37587,7
798,CP007141.1::1114832:1154832,7
799,CP002351.1::1694941:1734941,7
800,CP000812.1::185528:225528,7
801,ATXO01000008.1::27033:115619,7
802,AP014508.1::320779:360779,7
803,AP014507.1::174016:219135,7
804,VWOK01000017.1::11881:41055,7
805,SDBT01005244.1::0:21838,7
806,QSLN01000004.1::23951:63951,7
807,PDZS01000077.1::0:13266,7
808,JGI24729J20445_1000623::0:16949,7
809,Ga0334890_1001785::0:20090,7
810,Ga0334889_1001747::0:20672,7
811,Ga0334888_1001705::3604:27090,7
812,Ga0334887_1001740::0:20090,7
813,Ga0334886_1002524::0:17990,7
814,Ga0334885_1001588::3604:27090,7
815,Ga0334884_1002024::4078:27564,7
816,Ga0334883_1002012::0:20090,7
817,Ga0334882_1001535::3604:27090,7
818,Ga0315549_1002505::0:17401,7
819,Ga0315547_1001599::0:17592,7
820,Ga0315533_1002752::0:11977,7
821,Ga0307432_1001126::0:17058,7
822,Ga0307427_1000570::0:22406,7
823,Ga0272443_10002931::390:20909,7
824,Ga0272380_10004993::0:22090,7
825,Ga0257072_1006049::0:4726,7
826,Ga0255440_1004::0:31102,7
827,Ga0255427_1042::0:29360,7
828,Ga0255424_1065::0:25797,7
829,Ga0224486_100175::2908:28792,7
830,Ga0209016_1001187::0:22158,7
831,Ga0208818_10073::0:19084,7
832,Ga0182237_100203::0:19183,7
833,Ga0182235_100177::0:17904,7
834,Ga0182234_10216::0:19193,7
835,Ga0114991_100011::0:19089,7
836,Ga0075518_1000047::0:18269,7
837,CP002630.1::2063555:2103555,7
838,CP001785.1::971878:1011878,7
839,ACXY01000045.1::0:12966,7
840,VTPS01000004.1::123499:149711,7
841,SPLK01000096.1::4902:44902,7
842,SESZ01000034.1::0:20035,7
843,NKHD01000009.1::49975:74968,7
844,NEWL01000009.1::124807:193347,7
845,MZGV01000017.1::51466:84193,7
846,MINB01000010.1::0:20005,7
847,LZFO01000031.1::0:32434,7
848,LSQX01088872.1::0:16566,7
849,LQYW01000013.1::0:30455,7
850,LFRM01284315.1::0:9890,7
851,LBEY01000003.1::27232:89949,7
852,JSFH01000007.1::27448:67448,7
853,JGI24713J26584_10003826::0:9488,7
854,JGI24710J26742_10006200::0:9223,7
855,JGI24709J26583_10003663::0:11947,7
856,JGI24019J35510_1001300::0:10209,7
857,JGI24019J35510_1000241::0:20007,7
858,JGI12104J13512_1000302::10964:45772,7
859,JGI11944J13513_1000350::11284:47885,7
860,Ga0311297_1130875::0:8367,7
861,Ga0307429_1001804::0:9584,7
862,Ga0272449_1005287::0:10150,7
863,Ga0256914_1002674::0:14682,7
864,Ga0256914_1001699::0:19314,7
865,Ga0256835_1000245::9836:43684,7
866,Ga0247720_100019::55201:93288,7
867,Ga0214518_102297::0:13659,7
868,Ga0212120_1001699::0:15027,7
869,Ga0209537_1000374::0:20149,7
870,Ga0209426_1000515::4040:37678,7
871,Ga0209426_1000007::309820:349820,7
872,Ga0209097_10001287::0:20003,7
873,Ga0208825_1000999::0:20051,7
874,Ga0208823_1003043::0:12199,7
875,Ga0207768_100471::0:20022,7
876,Ga0197142_1006190::0:9130,7
877,Ga0197142_1001081::0:25179,7
878,Ga0190363_1002647::0:10119,7
879,Ga0180853_1138::0:10209,7
880,Ga0180845_162::0:20007,7
881,Ga0153798_10014392::0:8475,7
882,Ga0153798_10012986::0:9302,7
883,Ga0137716_10016948::0:11492,7
884,Ga0137716_10012223::0:15180,7
885,Ga0134091_1003440::0:9704,7
886,Ga0134090_1002475::0:9632,7
887,Ga0122269_100056::0:33192,7
888,Ga0116192_1001975::0:14019,7
889,Ga0116188_1001086::0:24441,7
890,Ga0116169_1005697::0:7256,7
891,Ga0116158_10000096::75420:103064,7
892,Ga0105162_1001756::0:12084,7
893,Ga0079995_1047785::0:11961,7
894,Ga0078972_1005911::0:30132,7
895,Ga0067045_1027976::0:36398,7
896,FXTI01000010.1::84010:115383,7
897,FOJS01000010.1::19843:59843,7
898,FODY01000009.1::17190:79330,7
899,FMIF01000001.1::49905:89905,7
900,DHDI01000015.1::0:30496,7
901,DFNG01000180.1::0:19209,7
902,DDKK01000016.1::0:20321,7
903,CP035282.1::1991882:2065675,7
904,CP031092.1::2829948:2872572,7
905,CP025074.1::1609117:1675738,7
906,CP014342.1::2868809:2934064,7
907,CP011108.1::1759955:1799955,7
908,CP011107.1::1759955:1799955,7
909,CP010967.1::1749927:1789927,7
910,CP008934.1::2091171:2159138,7
911,CP007013.1::1014550:1054550,7
912,CP004077.1::1759957:1799957,7
913,CP003408.1::1045059:1085059,7
914,CP003001.1::2532865:2658696,7
915,CP001185.1::1240736:1280736,7
916,CP000969.1::1042015:1082015,7
917,CP000771.1::999473:1044706,7
918,CP000141.1::1906261:1965006,7
919,BJKO01000001.1::661407:701407,7
920,BJKN01000001.1::1257398:1290000,7
921,BDJK01000027.1::0:35743,7
922,BDGM01000067.1::111796:151796,7
923,BAZY01000039.1::0:16245,7
924,AYKY01000031.1::0:8924,7
925,ATYG01000044.1::0:10602,7
926,AP014510.1::218239:283499,7
927,AJII01000009.1::138720:178720,7
928,AFWT01000006.1::46407:88594,7
929,AE000512.1::1759940:1799940,7
930,VISJ01000001.1::2070625:2143973,16
931,SBHL01000003.1::92100:144949,16
932,RLII01000035.1::0:23592,16
933,QPJT01000011.1::0:20202,16
934,NODE_203_length_96867_cov_41.101981::1924:41924,16
935,NODE_1450_length_22548_cov_235.272618::0:20062,16
936,LFSC01000025.1::26996:48797,16
937,LFRM01121443.1::26996:48797,16
938,KI913112.1::708452:778077,16
939,JGI2924J29684_1076281::0:8621,16
940,JGI24714J26587_10000141::24317:45975,16
941,JGI24713J26584_10000159::0:20065,16
942,JGI24712J26585_10001307::0:20102,16
943,JGI12573J12842_1000014::0:53714,16
944,Ga0209608_1002956::0:11312,16
945,Ga0209537_1000338::25053:57446,16
946,Ga0209508_1002236::0:13221,16
947,Ga0208826_1002233::0:14680,16
948,Ga0208825_1000183::20094:60094,16
949,Ga0207831_100001::936253:1004179,16
950,Ga0172382_10008748::0:14014,16
951,Ga0153798_10008350::0:13521,16
952,Ga0153798_10005885::0:17557,16
953,Ga0134105_1001096::0:20001,16
954,Ga0134105_1000459::1240:41240,16
955,Ga0134104_1001697::0:17938,16
956,Ga0134104_1000422::0:20191,16
957,Ga0134103_1000147::0:42580,16
958,Ga0134102_1001430::0:20838,16
959,Ga0134102_1000316::0:39782,16
960,Ga0134101_1001297::0:20507,16
961,Ga0134101_1000398::0:20191,16
962,Ga0134100_1001396::0:20130,16
963,Ga0134100_1000559::1240:41240,16
964,Ga0134099_1000549::0:36427,16
965,Ga0134099_1000420::0:20191,16
966,Ga0134098_1001213::0:20130,16
967,Ga0134098_1000449::1240:41240,16
968,Ga0134098_1000099::1998:41998,16
969,Ga0134097_1004511::0:6783,16
970,Ga0134097_1002031::0:13156,16
971,Ga0134097_1000371::0:20191,16
972,Ga0134096_1001735::0:16248,16
973,Ga0134095_1000327::0:20191,16
974,Ga0134094_1000630::1240:41240,16
975,Ga0134093_1001255::1240:25112,16
976,Ga0134093_1000210::0:20123,16
977,Ga0134092_1000835::0:29346,16
978,Ga0134092_1000598::14542:36126,16
979,Ga0134091_1000714::0:29346,16
980,Ga0134091_1000144::0:20144,16
981,Ga0134090_1000592::0:29349,16
982,Ga0116193_1002293::0:14674,16
983,Ga0116192_1000111::0:32761,16
984,Ga0116169_1005064::0:7910,16
985,Ga0116169_1005034::0:7947,16
986,Ga0116168_1001473::0:17724,16
987,Ga0078972_1006818::0:26424,7
988,FXVB02000017.1::0:54030,7
989,DOPU01000027.1::0:8109,16
990,DFNB01000068.1::0:44376,16
991,CP003065.1::2456324:2517060,16
992,CP000568.1::3765203:3833209,16
993,CBQO010000137.1::0:31985,16
994,BAVR01000069.1::0:18543,16
995,ABVG02000001.1::160027:227663,16
996,SLWU01000015.1::13167:71586,7
997,SCADCLC_10070269::0:8977,7
998,PVXM01000006.1::189840:229840,7
999,OGCI01001771.1::0:16689,7
1000,OGCH01000826.1::0:13942,7
1001,MTLC01004666.1::0:30531,7
1002,MTKW01011281.1::0:12850,7
1003,M940CN_1004374::0:8358,7
1004,LXSB01000001.1::35817:75817,16
1005,LVBO01000160.1::0:14148,7
1006,LSQX01386022.1::0:19045,7
1007,LSQX01160542.1::0:17519,7
1008,LSQX01091802.1::0:11339,7
1009,LSQX01060252.1::3362:43362,7
1010,LSMZ01000072.1::0:39230,16
1011,LNDD01000002.1::19153:98729,7
1012,LGGB01000046.1::0:9137,7
1013,LGFZ01000065.1::0:14265,7
1014,LFST01000027.1::0:9885,7
1015,LFRM01242085.1::0:24107,7
1016,LFRM01218981.1::0:9885,7
1017,LFRM01070925.1::0:9844,7
1018,LDZT01005310.1::0:14265,7
1019,LDZT01003294.1::0:9137,7
1020,JYCG01000142.1::0:34301,7
1021,JQMN01000001.1::0:52507,7
1022,JPYA01000167.1::0:22705,7
1023,JGI24714J26587_10003346::0:10059,7
1024,JGI24713J26584_10002380::0:12996,7
1025,JGI24708J26588_10001266::0:19972,7
1026,JGI24707J26582_10000942::2768:23129,7
1027,JAFY01000002.1::0:20006,7
1028,Ga0334890_1006116::0:9684,7
1029,Ga0315298_1005089::0:19027,7
1030,Ga0310830_100958::0:16197,7
1031,Ga0302247_1001095::0:21912,7
1032,Ga0302239_1000692::0:26562,7
1033,Ga0272443_10002509::0:23328,7
1034,Ga0255347_1003029::1140:22510,7
1035,Ga0255344_1001446::3545:31873,7
1036,Ga0228536_1002097::0:13531,7
1037,Ga0228536_1000453::55524:77109,7
1038,Ga0224486_100258::0:20521,7
1039,Ga0209723_1007520::0:9894,7
1040,Ga0209721_1000286::0:20456,7
1041,Ga0209720_1001554::0:19099,16
1042,Ga0209718_1001901::1146:21981,7
1043,Ga0209717_1002110::0:19809,7
1044,Ga0209537_1002938::0:16282,7
1045,Ga0209508_1001263::0:20567,7
1046,Ga0209407_1001915::0:20072,7
1047,Ga0209097_10003697::0:11611,7
1048,Ga0209097_10001753::0:18294,7
1049,Ga0209097_10001316::0:21452,7
1050,Ga0208823_1004426::0:9566,7
1051,Ga0208694_1001494::592:28230,7
1052,Ga0208693_1002612::0:11753,7
1053,Ga0208564_1002788::0:13402,7
1054,Ga0208564_1001208::0:22022,7
1055,Ga0181302_100108::0:16675,7
1056,Ga0181298_100030::80602:101683,7
1057,Ga0181296_100009::80601:122753,7
1058,Ga0169450_101114::0:16756,7
1059,Ga0169449_100282::0:17806,7
1060,Ga0169447_100461::0:17614,7
1061,Ga0153798_10010035::0:11654,7
1062,Ga0153798_10003303::5229:26141,7
1063,Ga0134103_1003068::0:11696,7
1064,Ga0134097_1002342::0:11740,7
1065,Ga0134096_1002551::0:11746,7
1066,Ga0134095_1002086::0:11696,7
1067,Ga0134094_1003420::0:11746,7
1068,Ga0134093_1003261::0:11696,7
1069,Ga0123335_1010784::0:9078,7
1070,Ga0116210_1000743::0:20001,7
1071,Ga0116192_1002645::0:11745,7
1072,Ga0116181_1003042::0:13271,7
1073,Ga0116180_1002839::0:13395,7
1074,Ga0116179_1004441::0:9397,7
1075,Ga0116175_1002813::0:10221,7
1076,Ga0116175_1001614::0:14403,7
1077,Ga0116169_1000716::11406:31931,7
1078,Ga0116168_1002377::0:11963,7
1079,Ga0116168_1002027::0:13759,7
1080,Ga0116168_1001519::0:17223,7
1081,Ga0072500_136105::0:15198,7
1082,Ga0071330_1074319::0:16311,7
1083,Ga0065719_100138::0:15042,7
1084,Ga0065718_1025021::0:15267,7
1085,Ga0063234_101::2768600:2808600,7
1086,FSQZ01000001.1::1543490:1583490,7
1087,FP929056.1::1905504:1975092,7
1088,DNPZ01000131.1::0:16528,7
1089,DDBQ01000182.1::0:38314,16
1090,CP014749.1::3500427:3562564,7
1091,CP003126.1::236084:288109,7
1092,CP002770.1::464645:508791,7
1093,CP002442.1::319380:383492,7
1094,CP002028.1::2530336:2595991,7
1095,CP001794.1::1179373:1243553,7
1096,CP001638.1::328817:392878,7
1097,CP000477.1::650839:692309,14
1098,AWQQ01000017.1::0:20013,7
1099,AUNF01000013.1::0:16056,7
1100,ABXP02000122.1::15582:67806,7
1101,ABTR02000001.1::457539:497539,7
1102,VNHP01000010.1::58810:98810,7
1103,SMDB01000009.1::44477:93950,7
1104,RKRE01000002.1::457536:497536,7
1105,OGCI01000093.1::14844:54844,7
1106,OGCH01001528.1::0:8828,7
1107,OFEH01000545.1::0:11484,7
1108,OFDK01000404.1::0:8274,7
1109,OFDK01000192.1::0:20025,7
1110,OFDK01000033.1::0:20088,7
1111,OBEN01000008.1::39679:78516,7
1112,OBEI01000011.1::19893:59893,7
1113,NODE_3194_length_9060_cov_6.310716::0:9060,7
1114,NODE_17_length_291955_cov_96.696437::0:20737,7
1115,NODE_1443_length_22620_cov_15.316419::0:20423,7
1116,MLSBCLC_10019935::0:20459,7
1117,LSQX01011705.1::0:10188,7
1118,LGKN01000003.1::870274:910274,7
1119,LGEO01000056.1::0:9208,7
1120,LFRM01398873.1::0:25688,7
1121,LFRM01395511.1::0:11807,7
1122,LDZP01000219.1::0:9208,7
1123,LBFQ01000032.1::0:16065,7
1124,KB910517.1::2509060:2557352,7
1125,JNLL01000001.1::774835:814835,7
1126,JHUV01000008.1::28898:68898,7
1127,JGIcombinedJ22296_100217::0:12076,7
1128,JGI24732J26686_1000212::0:37702,7
1129,JGI24714J26587_10004960::0:7713,7
1130,JGI24231J26847_100155::0:5802,7
1131,JGI24230J36428_100006::44003:67393,7
1132,JGI24228J36427_100306::0:8375,7
1133,JGI24227J36426_100014::0:20149,7
1134,JGI20133J14441_1001018::0:24062,7
1135,JGI12104J13512_1002496::0:11493,7
1136,JAGB01000004.1::0:20001,7
1137,Ga0334887_1003148::0:16892,7
1138,Ga0334884_1003422::0:17984,7
1139,Ga0326760_1001883::0:8859,7
1140,Ga0315298_1005851::0:17129,7
1141,Ga0315298_1001690::0:22015,7
1142,Ga0315298_1000746::0:20026,7
1143,Ga0311297_1228989::0:5686,7
1144,Ga0311297_1026386::26896:47317,7
1145,Ga0310040_1000024::40758:80758,7
1146,Ga0272449_1000064::96889:136889,7
1147,Ga0272380_10012505::0:10685,7
1148,Ga0272380_10000110::129719:169719,7
1149,Ga0256837_1000809::0:24075,7
1150,Ga0256837_1000152::0:33232,7
1151,Ga0256836_1000282::0:29419,7
1152,Ga0256836_1000056::0:34300,7
1153,Ga0256833_1000010::120336:194099,7
1154,Ga0247720_100794::0:8431,7
1155,Ga0224486_100076::15128:50323,7
1156,Ga0210056_1006269::0:8718,7
1157,Ga0209810_1000480::26316:66316,7
1158,Ga0209778_101097::0:14785,7
1159,Ga0209721_1000001::290777:331255,7
1160,Ga0209720_1003424::0:10877,7
1161,Ga0209720_1001184::2044:22955,7
1162,Ga0209608_1003827::0:8932,7
1163,Ga0209581_1003467::0:13531,7
1164,Ga0209537_1007559::0:7720,7
1165,Ga0209537_1004471::0:11885,7
1166,Ga0209513_1001805::0:8384,7
1167,Ga0209508_1001061::0:20006,7
1168,Ga0209493_1001969::0:8245,7
1169,Ga0209431_10004029::0:11560,7
1170,Ga0209409_1006168::0:6314,7
1171,Ga0209409_1000989::0:20059,7
1172,Ga0209225_1002252::0:17580,7
1173,Ga0209204_1000996::5472:28344,7
1174,Ga0207747_1000094::0:31548,7
1175,Ga0207433_10017545::0:9903,7
1176,Ga0207433_10009756::0:15191,7
1177,Ga0207432_10149::655:22144,7
1178,Ga0207432_10032::44029:67383,7
1179,Ga0207431_10017::0:20177,7
1180,Ga0207430_10363::0:8565,7
1181,Ga0207430_10047::44029:67718,7
1182,Ga0197143_1004123::0:9244,7
1183,Ga0194125_10002087::9519:33455,7
1184,Ga0194113_10001364::9588:33524,7
1185,Ga0190361_1001666::0:8477,7
1186,Ga0190348_1001110::0:7214,7
1187,Ga0190336_1000200::0:11759,7
1188,Ga0181300_100110::0:18089,7
1189,Ga0180433_10008069::0:13237,7
1190,Ga0179953_1204522::0:9316,7
1191,Ga0179952_1268938::0:9086,7
1192,Ga0169465_1000227::0:10447,7
1193,Ga0169447_100372::0:20473,7
1194,Ga0167616_1000427::0:11395,7
1195,Ga0167615_1000632::0:10078,7
1196,Ga0153798_10011144::0:10690,7
1197,Ga0153798_10003757::0:24205,7
1198,Ga0137716_10025206::0:7986,7
1199,Ga0134105_1001037::0:22662,7
1200,Ga0134105_1000565::10231:36971,7
1201,Ga0134104_1001185::0:24207,7
1202,Ga0134104_1000587::0:24912,7
1203,Ga0134103_1002793::0:12782,7
1204,Ga0134103_1001087::0:27234,7
1205,Ga0134102_1003003::0:10118,7
1206,Ga0134102_1001580::0:18905,7
1207,Ga0134102_1000661::0:21074,7
1208,Ga0134101_1001073::0:24202,7
1209,Ga0134101_1000730::0:20270,7
1210,Ga0134100_1003618::0:9986,7
1211,Ga0134100_1003493::0:10354,7
1212,Ga0134100_1001678::0:19964,7
1213,Ga0134099_1003312::0:12012,7
1214,Ga0134099_1002122::0:17081,7
1215,Ga0134099_1001316::0:21566,7
1216,Ga0134094_1004127::0:9900,7
1217,Ga0134093_1000752::0:21074,7
1218,Ga0134092_1005022::0:7563,7
1219,Ga0123519_10017127::0:9999,7
1220,Ga0123519_10010157::0:14051,7
1221,Ga0116179_1004777::0:9016,7
1222,Ga0116168_1003009::0:9878,7
1223,Ga0116167_1004558::0:10125,7
1224,Ga0116166_1011733::0:5134,7
1225,Ga0116165_1004922::0:8237,7
1226,Ga0114934_10001343::0:15992,7
1227,Ga0105117_1000427::0:10696,7
1228,Ga0101945_1003239::0:9606,7
1229,Ga0079995_1062724::44248:80292,7
1230,Ga0078972_1021993::0:7997,7
1231,Ga0078972_1002929::0:20056,7
1232,Ga0074394_1019::0:30684,7
1233,Ga0074394_1005::15180:105743,7
1234,Ga0074249_10896::0:13271,7
1235,Ga0074195_1000093::130359:170359,7
1236,Ga0074193_1002959::0:13725,7
1237,Ga0073665_132::0:16065,7
1238,Ga0073580_106847::0:8676,7
1239,Ga0073360_109::0:85261,7
1240,Ga0073359_10105::0:9310,7
1241,Ga0071330_1119765::395137:421236,7
1242,Ga0071330_1065379::0:22558,7
1243,Ga0071330_1065184::0:22725,7
1244,Ga0070739_10001233::19447:39821,7
1245,Ga0067045_1027411::0:29482,7
1246,Ga0066906_10002090::0:10986,7
1247,Ga0063235_10105::0:9310,7
1248,Ga0063234_115::0:48045,7
1249,FZOB01000014.1::23390:45156,7
1250,FRCR01000021.1::6756:27661,7
1251,FOXR01000003.1::117187:156898,7
1252,FMJZ01019740.1::0:17796,7
1253,FCNS01000038.1::99750:151896,7
1254,ES34_100742::0:33866,7
1255,Draft_10004297::0:14308,7
1256,DOPY01000001.1::0:13589,7
1257,DIVS01000036.1::0:7917,7
1258,DHGP01000019.1::0:31695,7
1259,DHCN01000048.1::0:31968,7
1260,CisS_allDRAFT_1000324::0:9448,7
1261,CP033580.1::243122:285313,7
1262,CP033169.1::163719:203719,7
1263,CP016893.1::997079:1037079,7
1264,CP013015.1::1562463:1602463,7
1265,CP007028.1::886553:933510,7
1266,CP003184.1::401904:441904,7
1267,CP003066.1::2623367:2682477,7
1268,CP002739.1::2368534:2408534,7
1269,CP002690.1::787036:827036,7
1270,CP002466.1::101660:155184,7
1271,CP002221.1::1102601:1142601,7
1272,CP002171.1::2623518:2663518,7
1273,CP002164.1::2413976:2506476,7
1274,CP002032.1::2196208:2236208,7
1275,CP001936.1::2311054:2352983,7
1276,CP001251.1::595153:635153,7
1277,CP001229.1::735557:808248,7
1278,CP000924.1::101655:159765,7
1279,CM001486.1::1129490:1169490,7
1280,C687J29651_10000577::0:15024,7
1281,BJXX01000126.1::0:15393,7
1282,BDLQ01000123.1::0:22864,7
1283,BCNO01000002.1::381069:426524,7
1284,BBZA01000278.1::0:21438,7
1285,BBKT01000023.1::0:38027,7
1286,BBCX01000029.1::0:17854,7
1287,AYSN01000014.1::0:34334,7
1288,ATXC01000001.1::623128:665421,7
1289,AP011530.1::57946:105626,7
1290,AP011529.1::494733:546264,7
1291,AP011112.1::1102610:1142610,7
1292,AMFO01000063.1::0:33866,7
1293,AGQM01002252.1::0:8120,7
1294,ABHJ01000005.1::24503:64503,7
1295,WBUK01000013.1::20971:60971,17
1296,VBUK01000001.1::1037619:1077619,17
1297,QPIW01000043.1::20624:49951,17
1298,QGDT01000008.1::216758:240207,17
1299,PBHL01000003.1::10941:35055,17
1300,NJFZ01000044.1::0:45705,17
1301,MORL01000008.1::21664:61664,17
1302,MKTD01000041.1::36832:76832,17
1303,LYSV01000022.1::11111:51111,17
1304,LT608328.1::980078:1026340,17
1305,LLKN01000001.1::567170:607170,17
1306,LKTP01000001.1::567431:607431,17
1307,KB913013.1::4514637:4557733,17
1308,JGI26523J50269_1000287::0:20053,17
1309,Ga0316204_10000469::34167:74167,17
1310,Ga0272435_1000635::1277:47516,17
1311,Ga0255338_1000172::234604:263523,17
1312,Ga0247842_10006345::0:13405,17
1313,Ga0232063_1089376::25440:46034,17
1314,Ga0226835_1000039::200189:240189,17
1315,Ga0222709_1000142::0:25548,17
1316,Ga0222651_1001462::0:11546,17
1317,Ga0222647_1000339::0:23098,17
1318,Ga0212090_10001628::0:25917,17
1319,Ga0209828_1004969::0:9234,17
1320,Ga0209578_10003219::0:12680,17
1321,Ga0209390_10007281::0:14262,17
1322,Ga0209185_1002407::0:12899,17
1323,Ga0209100_1000230::16126:56126,17
1324,Ga0207420_1000135::93405:138718,17
1325,Ga0157370_10003582::0:18164,17
1326,Ga0123339_10000265::16245:45725,17
1327,Ga0118733_100016241::0:17893,17
1328,Ga0118733_100005539::13622:36666,17
1329,Ga0116193_1001739::0:17495,17
1330,Ga0115031_1004646::0:10115,17
1331,Ga0115029_1002271::0:11666,17
1332,Ga0114957_1002529::0:17466,17
1333,Ga0114956_1005733::0:9224,17
1334,Ga0114952_1001893::0:16924,17
1335,Ga0070727_10002728::0:16640,17
1336,Ga0058865_1027929::0:15653,17
1337,Ga0056914_10002415::0:11808,17
1338,DHFW01000041.1::0:20060,17
1339,CP010429.1::1452436:1492436,17
1340,CABVMM010000001.1::389248:429248,17
1341,BBD_1000524::11111:51111,17
1342,BBAY67_10000234::0:27235,17
1343,BBAY65_10002127::0:12969,17
1344,AZQN01000005.1::131204:171204,17
1345,AAWS01000008.1::203769:256658,17
